sk_ato,proposicao_id,documento_id,comissao_sigla,verdict_estrutural,verdict_prosa,clausula,via
76939,13404,101029,GAB DEP MAX MACIEL,Aprovado(a),sem_clausula,,parecer_autor
76940,13419,104464,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Diante do exposto, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 404/2023, quanto ao mérito, no âmbito desta Comissão de Assuntos Sociais.",parecer_autor
76941,13419,79249,GAB DEP PAULA BELMONTE,Aprovado(a),merito_favoravel,"Diante do exposto, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 404/2023, quanto ao mérito, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo.",parecer_autor
76942,13424,82987,GAB DEP ROGÉRIO MORRO DA CRUZ,Não apreciado(a),sem_clausula,,parecer_autor
76943,13427,95513,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
76944,13486,80219,GAB DEP DAYSE AMARILIO,Não apreciado(a),merito_favoravel,"Diante dessas considerações, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 416 de 2023, nesta Comissão de Assuntos Sociais.",parecer_autor
76945,13500,84413,GAB DEP HERMETO,Aprovado(a),merito_favoravel,"Distrito Federal - PDOT e dá outras providências, no qual não consta o tema da proposta apresentada a essa Casa Legislativa.” Por todo o exposto, conclui-se pela APROVAÇÃO, no mérito, do Projeto de Lei nº 408, de 2023, acatando as emendas aditivas nº 01 e 04, e as emendas modificativas nº 02 e 03, no âmbito desta Comissão de Assuntos Fundiários.",parecer_autor
76946,13500,86167,GAB DEP JOAQUIM RORIZ NETO,Aprovado(a),admissivel,"rrendo em aumento de despesas públicas, bem como atende ao interesse público, em especial dos moradores das Regiões Administrativas do Lago Sul e Lago Norte, voto, no âmbito da Comissão de Economia Orçamento e Finanças, pela admissibilidade do Projeto de Lei nº 408, de 2023, de autoria do Poder Executivo, com as 04 emendas apresentadas na Comissão de Assuntos Fundiários.",parecer_autor
76947,13500,89319,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel,"Por todo o exposto, no âmbito desta Comissão de Constituição e Justiça, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 408, de 2023, das Emendas Aditivas 1 e 4 e das Emendas Modificativas 2 e 3, todas apresentadas na CAF, com a apresentação das subemendas de redação em anexo.",parecer_autor
76948,13504,86738,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Pelo exposto, entendemos que a proposição é meritória e, por isso, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 413 de 2023, no âmbito da Comissão de Educação, Saúde e Cultura.",parecer_autor
76949,13533,82450,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
76950,13538,81913,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Pelo exposto, somos pela APROVAÇÃO do Projeto de Decreto Legislativo nº 26, de 2023, no âmbito desta Comissão de Assuntos Sociais.",parecer_autor
76951,13552,82359,GAB DEP PR DANIEL DE CASTRO,Aprovado(a),merito_favoravel,"Atendendo aos critérios desta Comissão de Assuntos Sociais - CAS, somos, pela APROVAÇÃO do Projeto de Decreto Legislativo nº 24/2023, de autoria do nobre deputado Eduardo Pedrosa, tratando de justa e honrosa homenagem a um ilustre cidadão, com relevantes serviços prestado a comunidade da Capital.",parecer_autor
76952,13557,80243,GAB DEP EDUARDO PEDROSA,Aprovado(a),admissivel,"Dessa forma, tendo em vista que a proposição observa as exigências formais e materiais do ordenamento jurídico e favorece o desenvolvimento da atuação governamental, voto pela ADMISSIBILIDADE e APROVAÇÃO do Projeto de Lei nº 409, de 2023, de autoria do Poder Executivo, no âmbito desta Comissão de Economia, Orçamento e Finanças.",parecer_autor
76953,13557,80112,GAB DEP PR DANIEL DE CASTRO,Não apreciado(a),sem_clausula,,parecer_autor
76954,13570,82988,GAB DEP ROGÉRIO MORRO DA CRUZ,Não apreciado(a),sem_clausula,,parecer_autor
76955,13603,86157,CEOF,Aprovado(a),sem_clausula,,parecer_autor
76956,13603,82392,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Diante dessas considerações, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 422 de 2023, nesta Comissão de Assuntos Sociais.",parecer_autor
76957,13621,101059,GAB DEP MAX MACIEL,Aprovado(a),sem_clausula,,parecer_autor
76958,13627,85175,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel,"paro a ser empreendido, concluímos que o Projeto de Lei ora analisado está de acordo com a constitucionalidade, juridicidade, legalidade, regimentalidade, técnica legislativa e redação, razão pela qual se manifesta voto pela ADMISSIBILIDADE do Projeto de Lei Complementar nº 23/2023.",parecer_autor
76959,13644,83073,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Diante do exposto, no âmbito desta Comissão de Assuntos Sociais, o nosso voto é pela APROVAÇÃO, no mérito, do Projeto de Decreto Legislativo n° 27, de 2023.",parecer_autor
76960,13704,97893,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Por fim, não se vislumbrando nenhum óbice quanto ao aspecto meritório, no âmbito da Comissão de Transporte e Mobilidade Urbana, votamos pela aprovação do Projeto de Lei nº 546/2023. É o parecer, Senhor Presidente.",parecer_autor
76961,13721,83061,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Dessa forma, tendo em vista que a proposição apresenta caráter meritório, aperfeiçoa a prestação de política pública por parte do Governo do Distrito Federal, bem como não possui óbice formal à sua aprovação, voto pela APROVAÇÃO do Projeto de Lei nº 433, de 2023.",parecer_autor
76962,13738,84355,GAB DEP DOUTORA JANE,Aprovado(a),merito_favoravel,"Seguindo esta linha de intelecção, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo – CDESCTMAT, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 449/2023.",parecer_autor
76963,13755,82355,GAB DEP JOÃO CARDOSO,Aprovado(a),merito_favoravel,"Diante do exposto, no âmbito da Comissão de Assuntos Sociais, voto pela APROVAÇÃO do Projeto de Lei nº 427/2023, de autoria do Deputado Ricardo Vale, face tratar-se de norma complementar à Lei nº Lei nº 5.161, de 2013, tendo em vista que dispõe sobre as competências, atribuições e serviços das administrações regionais, observado os objetiv",parecer_autor
76964,13783,98548,GAB DEP FÁBIO FÉLIX,Aprovado(a),merito_favoravel,"É nítido, assim, que o projeto é meritório, motivo pelo que somos pela APROVAÇÃO nessa Comissão de Defesa dos Direitos Humanos, Cidadania, Ética e Decoro Parlamentar.",parecer_autor
76965,13850,82950,GAB DEP JOÃO CARDOSO,Não apreciado(a),admissivel,"Assim, nesse quesito de análise, fica claro que o PL 432/2023 tem pela ADMISSIBILIDADE, mostrando-se de grande relevância, oportunidade e interesse público.",parecer_autor
76966,13896,80146,GAB DEP EDUARDO PEDROSA,Aprovado(a),admissivel,"Dessa forma, tendo em vista que a proposição observa as exigências formais e materiais do ordenamento jurídico e favorece o desenvolvimento da atuação governamental, voto pela ADMISSIBILIDADE e APROVAÇÃO do Projeto de Lei Complementar nº 24, de 2.023, de autoria do Poder Executivo, no âmbito desta Comissão de Economia, Orçamento e Finanças.",parecer_autor
76967,13966,103074,GAB DEP DANIEL DONIZET,Aprovado(a),merito_favoravel,"Assim, no âmbito desta Comissão de Assuntos Fundiários, e considerando que o substitutivo apresentado sanou os óbices que poderiam comprometer a matéria, no mérito, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 436, de 2023, na forma do substitutivo apresentado.",parecer_autor
76968,13986,101338,GAB DEP MAX MACIEL,Aprovado(a),sem_clausula,,parecer_autor
76969,13990,84783,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Diante o exposto, no âmbito desta Comissão de Assuntos Sociais, nosso voto é pela APROVAÇÃO do Projeto de Lei n.° 438/2023. É o parecer.",parecer_autor
76970,14004,93252,GAB DEP ROGÉRIO MORRO DA CRUZ,Aprovado(a),merito_favoravel,"Assim exposto, nos manifestamos, no mérito, pela APROVAÇÃO do Projeto de Lei no âmbito desta Comissão.",parecer_autor
76971,14068,91690,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Assim, considerando que a doação de órgãos é um ato de amor e de solidariedade, e que a proposição se reveste de mérito, relevância e oportunidade, manifestamos voto, nesta Comissão de Educação, Saúde e Cultura, pela APROVAÇÃO do Projeto de Lei nº 440 de 2023.",parecer_autor
76972,14081,86111,CEOF,Aprovado(a),admissivel,"ias formais e materiais do ordenamento jurídico, que favorece o desenvolvimento da atuação governamental e que tem adequação orçamentária e financeira votamos, no âmbito desta Comissão de Economia, Orçamento e Finanças, pela ADMISSIBILIDADE e APROVAÇÃO do PL nº 442/2023 de autoria do Poder Executivo.",parecer_autor
76973,14081,85220,GAB DEP PR DANIEL DE CASTRO,Não apreciado(a),merito_favoravel,"Nesse sentido, somos favoráveis à aprovação do PL442/2023.",parecer_autor
76974,14092,89277,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Diante das considerações apresentadas, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 443 de 2023, nesta Comissão de Assuntos Sociais.",parecer_autor
76975,14173,86539,GAB DEP HERMETO,Aprovado(a),merito_favoravel,"Em face da argumentação exposta, julgamos meritória a proposição em análise, razão pela qual manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 459/2023 no âmbito da CS.",parecer_autor
76976,14180,90561,CDESCTMAT,Aprovado(a),merito_favoravel,"Diante do exposto, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo, no mérito, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 451, de 2023.",parecer_autor
76977,14180,92439,GAB DEP DAYSE AMARILIO,Não apreciado(a),merito_favoravel,"Ante o exposto, no âmbito da Comissão de Assuntos Sociais, somos pela aprovação, no mérito, do Projeto de Lei nº 451, de 2023, com o acolhimento das Emendas 1 e 2, de relatora do Deputado Max Maciel e desta relatora.",parecer_autor
76978,14180,89321,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel,"Diante do exposto, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 451/2023.",parecer_autor
76979,14181,89137,CAF,Retirado(a),merito_favoravel,"Diante do exposto, no âmbito desta Comissão de Assuntos Fundiários, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei Complementar nº 25, de 2023, com as 5 emendas apresentadas nesta relatoria.",parecer_autor
76980,14181,106297,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel_com_ressalva,"Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 452, de 2023, e das Emendas 4, 6, 7, 8, 9, 10, 11, 16, 17, 19, 24, 26 e da Subemenda 15, na forma do Substitutivo em anexo, e pela INADMISSIBILIDADE das Emendas 1, 2, 3, 5, 18, 20, 22, 23, 25 e das subemendas 14 e 27.",parecer_autor
76981,14193,94251,GAB DEP THIAGO MANZONI,Não apreciado(a),admissivel,"Por todo o exporto, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei Complementar nº 25, de 2023, no âmbito desta Comissão de Constituição e Justiça, bem como das Emendas nº 1, nº 2, nº 3, nº 4, nº 5, nº 6, nº 7, nº 8, nº 9, nº 10, nº 11, nº 13, nº 14, nº 15, nº 16, nº 17, nº 18, nº 19, nº 22, nº 23, nº 24, n",parecer_autor
76982,14194,90562,CDESCTMAT,Aprovado(a),merito_favoravel,"Diante do exposto, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo, no mérito, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 453, de 2023, e da Emenda nº 01.",parecer_autor
76983,14194,89324,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel,"nciamento de obras e edificações destinadas ao atendimento de programas habitacionais de interesse social serão objeto de regulamentação específica por ato do chefe do Poder Executivo.” Feitas essas considerações, somos pela ADMISSIBILIDADE do Projeto de Lei nº 453, de 2023, com a Emenda de Redação, em anexo, nesta Comissão de Constituição e Justiça.",parecer_autor
76984,14199,91201,GAB DEP ROBÉRIO NEGREIROS,Não apreciado(a),admissivel,"Por esses motivos, no âmbito da Comissão de Constituição e Justiça, nos manifestamos pela ADMISSIBILIDADE ao Projeto de Lei nº 454/2023, de autoria do Poder Executivo.",parecer_autor
76985,14199,89753,GAB DEP PR DANIEL DE CASTRO,Não apreciado(a),merito_favoravel,"Assim, nosso voto é pela APROVAÇÃO do Projeto de Lei 454/2023, no âmbito desta Comissão de Assuntos Sociais.",parecer_autor
76986,14200,92053,CEOF,Aprovado(a),admissivel,"- LDO 2023 e com a Lei nº 7.061/2022 – LOA 2023. Dessa forma, tendo em vista que a proposição observa as exigências formais e materiais do ordenamento jurídico e favorece o desenvolvimento da atuação governamental, voto pela ADMISSIBILIDADE e APROVAÇÃO do Projeto de Lei nº 455, de 2.023, de autoria do Poder Executivo, no âmbito desta Comissão de Economia, Orçamento e Finanças.",parecer_autor
76987,14225,101705,GAB DEP DOUTORA JANE,Aprovado(a),merito_favoravel,"Seguindo esta linha de intelecção, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 476, de 2023.",parecer_autor
76988,14235,101074,GAB DEP THIAGO MANZONI,Aprovado(a),merito_favoravel,"Diante do exposto, somos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 547/2023, no âmbito da Comissão de Educação, Saúde e Cultura.",parecer_autor
76989,14240,85592,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Diante do exposto, considerando a importância do reconhecimento de personalidades expressivas da nossa sociedade, manifestamos voto pela APROVAÇÃO do Projeto de Decreto Legislativo n° 37 de 2023, no âmbito desta Comissão de Assuntos Sociais.",parecer_autor
76990,14242,89724,GAB DEP RICARDO VALE,Aprovado(a),sem_clausula,,parecer_autor
76991,14249,92941,GAB DEP JORGE VIANNA,Aprovado(a),merito_favoravel,"Portanto, dada a importância desse projeto, voto pela aprovação do PL 512/2023. É o parecer.",parecer_autor
76992,14249,105645,GAB DEP RICARDO VALE,Aprovado(a),merito_favoravel,"Por isso, torna-se necessária a intervenção do Poder Público para garantir a liberdade de escolha dos formandos e seus familiares, motivos pelos quais voto pela APROVAÇÃO do Projeto de Lei nº 512/2023.",parecer_autor
76993,14256,82476,CEOF,Aprovado(a),admissivel,"Diante do exposto, no âmbito da CEOF e nos termos do art. 64, II, do RICLDF, vota-se pela admissibilidade do PL nº 463/2023.",parecer_autor
76994,14257,82491,CEOF,Aprovado(a),admissivel,"Por todo o exposto, vota-se, no âmbito da CEOF, pela admissibilidade e aprovação do PL nº 462/2023, nos termos do art. 64, II, “c”, do RICLDF.",parecer_autor
76995,14257,86100,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Diante do exposto, manifestamo-nos, no âmbito desta Comissão de Transporte e Mobilidade Urbana - CTMU, pela APROVAÇÃO do Projeto de Lei nº 462, de 2023, de autoria do Poder Executivo.",parecer_autor
76996,14257,93169,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel,"Por todo o exposto, vota-se, no âmbito da CCJ, pela ADMISSIBILIDADE do PL nº 462/2023.",parecer_autor
76997,14261,86345,GAB DEP DANIEL DONIZET,Aprovado(a),merito_favoravel,"Ante o exposto, no âmbito desta Comissão de Assuntos Fundiários, somos, no mérito, pela APROVAÇÃO do Projeto de Lei Complementar n. 26/2023",parecer_autor
76998,14334,94171,GAB DEP ROGÉRIO MORRO DA CRUZ,Aprovado(a),merito_favoravel,"Ante tudo quanto exposto, nos manifestamos, no mérito, pela APROVAÇÃO do Projeto de Lei nº 494, de 2023, no âmbito desta Comissão.",parecer_autor
76999,14350,83099,GAB DEP JORGE VIANNA,Aprovado(a),admissivel,"Por isso, no âmbito da Comissão de Economia, Orçamento e Finanças, voto pela admissibilidade e aprovação do Projeto de Lei nº 470/2023, com a Emenda de Redação nº 1.",parecer_autor
77000,14350,83147,GAB DEP DAYSE AMARILIO,Não apreciado(a),merito_favoravel,"eritório, tendo sido fruto de Pauta de Negociação do Governo com o Sindicato dos Professores do Distrito Federal (SINPRO/DF), que colocou fim à paralisação da categoria no exercício de 2023. Diante dessas considerações, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 470 de 2023, nesta Comissão de Assuntos Sociais.",parecer_autor
77001,14350,84097,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel_com_ressalva,"paro a ser empreendido, concluímos que o Projeto de Lei ora analisado está de acordo com a constitucionalidade, juridicidade, legalidade, regimentalidade, técnica legislativa e redação, razão pela qual se manifesta voto pela ADMISSIBILIDADE do Projeto de Lei nº 470/2023, na forma da Subemenda de redação, apresentada nesta Comissão, à Emenda nº 1, apresentada na CEOF.",parecer_autor
77002,14352,91280,GAB DEP HERMETO,Aprovado(a),merito_favoravel,"Dessa forma, votamos, no mérito, pela APROVAÇÃO do Projeto de Lei no 480, de 2023, na forma do Substitutivo anexo, no âmbito desta Comissão de Defesa do Consumidor.",parecer_autor
77003,14365,91971,CEOF,Aprovado(a),admissivel_com_ressalva,"Pelo exposto, vota-se, no âmbito da CEOF, pela ADMISSIBILIDADE e APROVAÇÃO do PL nº 468/2023, na forma da Emenda Modificativa em anexo, nos termos do art. 64, II, “a” e “c”, do RICLDF.",parecer_autor
77004,14365,93165,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel,"Seção II (Das Alterações na Legislação Tributária e das Demais Receitas) do Capítulo VIII da Lei de Diretrizes Orçamentária vigente, Lei nº 7.171, de 1º de agosto de 2022. Por todo o exposto, vota-se, no âmbito da CCJ, pela admissibilidade do PL nº 468/2023 e da Emenda Modificativa apresentada no âmbito da CEOF.",parecer_autor
77005,14366,91994,CEOF,Aprovado(a),admissivel,"Diante do exposto, vota-se, no âmbito da CEOF, pela admissibilidade e aprovação do PL nº 469/2023, nos termos do art. 64, II, do RICLDF.",parecer_autor
77006,14366,93198,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel,"Por todo o exposto, vota-se, no âmbito da CCJ, pela admissibilidade do PL nº 469/2023, nos termos do art. 63, I, do RICLDF.",parecer_autor
77007,14374,97718,GAB DEP RICARDO VALE,Não apreciado(a),merito_favoravel,"Sendo assim, voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 518/2023. DEPUTADO gabriel magno Presidente DEPUTADO RICARDO VALE Relator",parecer_autor
77008,14414,83093,CEOF,Aprovado(a),admissivel,"Por todo o exposto, no âmbito da CEOF e nos termos do art. 64, II, e § 1º, I, do RICLDF, vota-se pela admissibilidade do PL nº 471/2023.",parecer_autor
77009,14421,89094,GAB DEP PR DANIEL DE CASTRO,Aprovado(a),merito_favoravel,"Frente ao exposto, reconhecemos a nobre intenção do autor, e somos pela APROVAÇÃO do PL 481/2023 no âmbito desta Comissão de Segurança.",parecer_autor
77010,14422,97440,GAB DEP PAULA BELMONTE,Aprovado(a),merito_favoravel,"Diante do exposto, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 483/2023, quanto ao mérito, na forma do substitutivo apresentado.",parecer_autor
77011,14424,89654,GAB DEP PR DANIEL DE CASTRO,Aprovado(a),merito_favoravel,"Frente ao exposto, reconhecemos a nobre intenção do autor, e somos pela APROVAÇÃO do PL 515, de 2023, no âmbito desta Comissão de Segurança.",parecer_autor
77012,14427,94479,GAB DEP JOÃO CARDOSO,Aprovado(a),merito_favoravel,"Diante do exposto, nosso voto é pela APROVAÇÃO do Projeto de Decreto Legislativo nº 36, de 2023, no âmbito desta Comissão de Assuntos Sociais - CAS.",parecer_autor
77013,14432,89095,GAB DEP PR DANIEL DE CASTRO,Aprovado(a),merito_favoravel,"Diante do exposto, manifestamo-nos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 500/2023, no âmbito da Comissão de Assuntos Sociais.",parecer_autor
77014,14438,101279,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Assim, considerando que a proposição cumpre os requisitos de mérito, relevância e oportunidade, manifestamos voto, nesta Comissão de Educação, Saúde e Cultura, pela APROVAÇÃO do Projeto de Lei nº 489 de 2023.",parecer_autor
77015,14439,92063,CEOF,Não apreciado(a),admissivel,"Diante do exposto pugnamos pela admissibilidade e no mérito pela aprovação do Projeto de Lei Complementar nº 27/2023 no âmbito desta Comissão de Economia, Orçamento e Finanças.",parecer_autor
77016,14439,93201,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel,"Por todo o exposto, vota-se, no âmbito da CCJ, pela admissibilidade do PLC nº 27/2023, nos termos do art. 63, I, do RICLDF.",parecer_autor
77017,14440,99710,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Assim, considerando que a proposição cumpre os requisitos de mérito, relevância e oportunidade, manifestamos voto, nesta Comissão de Educação, Saúde e Cultura, pela APROVAÇÃO do Projeto de Lei nº 490 de 2023.",parecer_autor
77018,14441,101507,GAB DEP HERMETO,Não apreciado(a),merito_favoravel,"Desse modo, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 491, de 2023, e do Projeto de Lei nº 597, de 2023, no âmbito desta Comissão de Assuntos Fundiários, na forma do substitutivo anexo.",parecer_autor
77019,14462,101166,GAB DEP FÁBIO FÉLIX,Aprovado(a),admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 503/2023, no âmbito da Comissão de Constituição e Justiça.",parecer_autor
77020,14471,97365,GAB DEP PAULA BELMONTE,Aprovado(a),merito_favoravel,"Diante do exposto, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 525/2023, quanto ao mérito, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo.",parecer_autor
77021,14474,98882,GAB DEP RICARDO VALE,Aprovado(a),merito_favoravel,"Por isso, no mérito, voto pela APROVAÇÃO do Projeto de Lei nº 564/2023.",parecer_autor
77022,14530,107028,GAB DEP IOLANDO,Não apreciado(a),admissivel_com_ressalva,"Ante o exposto, manifesta-se voto pela ADMISSIBILIDADE do PL nº 502/2023 e do PL nº 794/2022, na forma do Substitutivo do Relator.",parecer_autor
77023,14530,88080,GAB DEP PR DANIEL DE CASTRO,Não apreciado(a),merito_favoravel,"Diante do exposto, manifestamo-nos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 502/2023, no âmbito da Comissão de Assuntos Sociais.",parecer_autor
77024,14551,104785,GAB DEP PR DANIEL DE CASTRO,Aprovado(a),merito_favoravel,"Pelo exposto, após análise à proposição apresentada, reconhecemos a nobre intenção do autor, e somos pela APROVAÇÃO do PL 497/2023 no âmbito desta Comissão de Assuntos Sociais.",parecer_autor
77025,14551,89292,GAB DEP JOAQUIM RORIZ NETO,Aprovado(a),sem_clausula,,parecer_autor
77026,14621,102064,GAB DEP MAX MACIEL,Aprovado(a),sem_clausula,,parecer_autor
77027,14624,97737,GAB DEP RICARDO VALE,Não apreciado(a),merito_favoravel,"Diante do exposto, considero que a proposição atende aos critérios de relevância e necessidade, motivo pelo qual voto pela APROVAÇÃO do Projeto de Lei nº 520/2023.",parecer_autor
77028,14625,105553,CEOF,Aprovado(a),admissivel,"Ante o exposto, vota-se, no âmbito da CEOF, pela ADMISSIBILIDADE e APROVAÇÃO do PL nº 522/2023, nos termos do art. 64, II, do RICLDF.",parecer_autor
77029,14625,93887,GAB DEP JOAQUIM RORIZ NETO,Aprovado(a),merito_favoravel,"Portanto, na análise da Comissão de Desenvolvimento Econômico, Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo, voto pela APROVAÇÃO do Projeto de Lei nº 522, de 2023, com a emenda supressiva apresentada.",parecer_autor
77030,14626,103603,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Assim, considerando que a proposição se reveste de mérito, relevância e oportunidade, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 519 de 2023, nesta Comissão de Educação, Saúde e Cultura.",parecer_autor
77031,14629,92463,GAB DEP ROOSEVELT VILELA,Aprovado(a),merito_favoravel,"Por todo exposto, a medida se mostra oportuna e conveniente, pelo que manifestamos voto pela APROVAÇÃO do Projeto de Resolução n.º 17/2023. Sala de reuniões, ...",parecer_autor
77032,14651,103598,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Assim, considerando que a proposição cumpre os requisitos de mérito, relevância e oportunidade, manifestamos voto, nesta Comissão de Educação, Saúde e Cultura, pela APROVAÇÃO do Projeto de Lei nº 517 de 2023.",parecer_autor
77033,14659,97428,GAB DEP PAULA BELMONTE,Aprovado(a),merito_favoravel,"Diante do exposto, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 530/2023, quanto ao mérito, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo.",parecer_autor
77034,14722,103515,GAB DEP IOLANDO,Aprovado(a),admissivel,"Por essa razão, propõe-se emenda modificativa para alterar a redação da ementa e do art. 1º. Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 534/2023, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da emenda modificativa anexa.",parecer_autor
77035,14722,100952,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
77036,14755,98577,GAB DEP FÁBIO FÉLIX,Aprovado(a),sem_clausula,,parecer_autor
77037,14759,91108,GAB DEP PR DANIEL DE CASTRO,Não apreciado(a),merito_favoravel,"Assim, nosso voto é pela APROVAÇÃO do Projeto de Lei 527/2023, no âmbito desta Comissão de Assuntos Sociais.",parecer_autor
77038,14767,103381,GAB DEP CHICO VIGILANTE,Aprovado(a),admissivel,"Por essas razões, voto pela ADMISSIBILIDADE do Projeto de Lei nº 526/2023.",parecer_autor
77039,14767,98878,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Portanto, entendemos que a proposição se reveste de mérito, e, por isso, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 526 de 2023, no âmbito da Comissão de Educação, Saúde e Cultura.",parecer_autor
77040,14779,95072,GAB DEP ROBÉRIO NEGREIROS,Aprovado(a),admissivel,"nstantes do art. 3º, o PDL nº 39/2023 está em conformidade com o limite quantitativo, de oito proposituras por sessão legislativa, veiculado pelo § 1º do art. 2º da Resolução nº 334/2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 39/2023 no âmbito desta Comissão de Constituição e Justiça.",parecer_autor
77041,14779,86836,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Diante do exposto, no âmbito desta Comissão de Assuntos Sociais, o nosso voto é pela APROVAÇÃO do Projeto de Decreto Legislativo n° 39, de 2023.",parecer_autor
77042,14794,92093,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
77043,14798,101081,GAB DEP GABRIEL MAGNO,Aprovado(a),merito_favoravel,"Ante o exposto, do ponto de vista da relevância, da oportunidade e da conveniência, manifestamo-nos pela aprovação, no mérito, do Projeto de Lei nº 583, de 2023, no âmbito desta Comissão de Educação, Saúde e Cultura, com as Emendas nº 1 e 2.",parecer_autor
77044,14889,98880,GAB DEP RICARDO VALE,Aprovado(a),merito_favoravel,"Por esses motivos, no mérito, voto pela APROVAÇÃO do Projeto de Lei nº 538, de 2023.",parecer_autor
