sk_ato,chave_deputado,nome_na_api,partido_ultimo,tipo_ato,nome_tipo_ato,data,ano,sessao_legislativa,legislatura,id_objeto,fonte,valor_centavos,regra_chave
32987,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-17,2023,32,8,55952,api_i8,,normalizar
32988,20,Deputado Fábio Felix,PSOL,2,assinou um documento,2023-01-17,2023,32,8,55952,api_i8,,normalizar
32989,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-17,2023,32,8,55952,api_i8,,normalizar
32990,57,Deputado Ricardo Vale,PT,2,assinou um documento,2023-01-17,2023,32,8,55952,api_i8,,normalizar
32991,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2023-01-17,2023,32,8,55952,api_i8,,normalizar
32992,63,Deputado Max Maciel,PSOL,2,assinou um documento,2023-01-17,2023,32,8,55952,api_i8,,normalizar
32993,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,55952,api_i8,,normalizar
32994,65,Deputado Pepa,PP,2,assinou um documento,2023-01-17,2023,32,8,55952,api_i8,,normalizar
32995,67,Deputado Rogério Morro da Cruz,PSD,2,assinou um documento,2023-01-17,2023,32,8,55952,api_i8,,normalizar
32996,68,Deputado Gabriel Magno,PT,2,assinou um documento,2023-01-17,2023,32,8,55952,api_i8,,normalizar
32997,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-17,2023,32,8,55954,api_i8,,normalizar
32998,20,Deputado Fábio Felix,PSOL,2,assinou um documento,2023-01-17,2023,32,8,55954,api_i8,,normalizar
32999,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-17,2023,32,8,55954,api_i8,,normalizar
33000,57,Deputado Ricardo Vale,PT,2,assinou um documento,2023-01-17,2023,32,8,55954,api_i8,,normalizar
33001,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2023-01-17,2023,32,8,55954,api_i8,,normalizar
33002,63,Deputado Max Maciel,PSOL,2,assinou um documento,2023-01-17,2023,32,8,55954,api_i8,,normalizar
33003,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,55954,api_i8,,normalizar
33004,65,Deputado Pepa,PP,2,assinou um documento,2023-01-17,2023,32,8,55954,api_i8,,normalizar
33005,67,Deputado Rogério Morro da Cruz,PSD,2,assinou um documento,2023-01-17,2023,32,8,55954,api_i8,,normalizar
33006,68,Deputado Gabriel Magno,PT,2,assinou um documento,2023-01-17,2023,32,8,55954,api_i8,,normalizar
33007,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-17,2023,32,8,55955,api_i8,,normalizar
33008,20,Deputado Fábio Felix,PSOL,2,assinou um documento,2023-01-17,2023,32,8,55955,api_i8,,normalizar
33009,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-17,2023,32,8,55955,api_i8,,normalizar
33010,57,Deputado Ricardo Vale,PT,2,assinou um documento,2023-01-17,2023,32,8,55955,api_i8,,normalizar
33011,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2023-01-17,2023,32,8,55955,api_i8,,normalizar
33012,63,Deputado Max Maciel,PSOL,2,assinou um documento,2023-01-17,2023,32,8,55955,api_i8,,normalizar
33013,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,55955,api_i8,,normalizar
33014,65,Deputado Pepa,PP,2,assinou um documento,2023-01-17,2023,32,8,55955,api_i8,,normalizar
33015,67,Deputado Rogério Morro da Cruz,PSD,2,assinou um documento,2023-01-17,2023,32,8,55955,api_i8,,normalizar
33016,68,Deputado Gabriel Magno,PT,2,assinou um documento,2023-01-17,2023,32,8,55955,api_i8,,normalizar
33017,17,Deputado Daniel Donizet,MDB,2,assinou um documento,2023-01-17,2023,32,8,55957,api_i8,,normalizar
33018,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-17,2023,32,8,55977,api_i8,,normalizar
33019,24,Deputada Jaqueline Silva,MDB,2,assinou um documento,2023-01-17,2023,32,8,55977,api_i8,,normalizar
33020,25,Deputado João Cardoso ,AVANTE,2,assinou um documento,2023-01-17,2023,32,8,55977,api_i8,,normalizar
33021,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-17,2023,32,8,55977,api_i8,,normalizar
33022,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2023-01-17,2023,32,8,55977,api_i8,,normalizar
33023,61,Deputada Doutora Jane,REPUBLICANOS,2,assinou um documento,2023-01-17,2023,32,8,55977,api_i8,,normalizar
33024,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,55977,api_i8,,normalizar
33025,66,Deputado Thiago Manzoni,PL,2,assinou um documento,2023-01-17,2023,32,8,55977,api_i8,,normalizar
33026,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-17,2023,32,8,55982,api_i8,,normalizar
33027,24,Deputada Jaqueline Silva,MDB,2,assinou um documento,2023-01-17,2023,32,8,55982,api_i8,,normalizar
33028,25,Deputado João Cardoso ,AVANTE,2,assinou um documento,2023-01-17,2023,32,8,55982,api_i8,,normalizar
33029,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-17,2023,32,8,55982,api_i8,,normalizar
33030,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2023-01-17,2023,32,8,55982,api_i8,,normalizar
33031,61,Deputada Doutora Jane,REPUBLICANOS,2,assinou um documento,2023-01-17,2023,32,8,55982,api_i8,,normalizar
33032,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,55982,api_i8,,normalizar
33033,66,Deputado Thiago Manzoni,PL,2,assinou um documento,2023-01-17,2023,32,8,55982,api_i8,,normalizar
33034,30,Deputado Martins Machado,REPUBLICANOS,2,assinou um documento,2023-01-17,2023,32,8,55998,api_i8,,normalizar
33035,30,Deputado Martins Machado,REPUBLICANOS,2,assinou um documento,2023-01-17,2023,32,8,55999,api_i8,,normalizar
33036,30,Deputado Martins Machado,REPUBLICANOS,2,assinou um documento,2023-01-17,2023,32,8,56001,api_i8,,normalizar
33037,30,Deputado Martins Machado,REPUBLICANOS,2,assinou um documento,2023-01-17,2023,32,8,56002,api_i8,,normalizar
33038,30,Deputado Martins Machado,REPUBLICANOS,2,assinou um documento,2023-01-17,2023,32,8,56003,api_i8,,normalizar
33039,30,Deputado Martins Machado,REPUBLICANOS,2,assinou um documento,2023-01-17,2023,32,8,56004,api_i8,,normalizar
33040,30,Deputado Martins Machado,REPUBLICANOS,2,assinou um documento,2023-01-17,2023,32,8,56006,api_i8,,normalizar
33041,30,Deputado Martins Machado,REPUBLICANOS,2,assinou um documento,2023-01-17,2023,32,8,56007,api_i8,,normalizar
33042,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,56014,api_i8,,normalizar
33043,30,Deputado Martins Machado,REPUBLICANOS,2,assinou um documento,2023-01-17,2023,32,8,56014,api_i8,,normalizar
33044,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-17,2023,32,8,56014,api_i8,,normalizar
33045,24,Deputada Jaqueline Silva,MDB,2,assinou um documento,2023-01-17,2023,32,8,56016,api_i8,,normalizar
33046,24,Deputada Jaqueline Silva,MDB,2,assinou um documento,2023-01-17,2023,32,8,56022,api_i8,,normalizar
33047,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-17,2023,32,8,56035,api_i8,,normalizar
33048,24,Deputada Jaqueline Silva,MDB,2,assinou um documento,2023-01-17,2023,32,8,56035,api_i8,,normalizar
33049,25,Deputado João Cardoso ,AVANTE,2,assinou um documento,2023-01-17,2023,32,8,56035,api_i8,,normalizar
33050,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-17,2023,32,8,56035,api_i8,,normalizar
33051,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2023-01-17,2023,32,8,56035,api_i8,,normalizar
33052,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2023-01-17,2023,32,8,56035,api_i8,,normalizar
33053,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,56035,api_i8,,normalizar
33054,68,Deputado Gabriel Magno,PT,2,assinou um documento,2023-01-17,2023,32,8,56035,api_i8,,normalizar
33055,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,56040,api_i8,,normalizar
33056,30,Deputado Martins Machado,REPUBLICANOS,2,assinou um documento,2023-01-17,2023,32,8,56040,api_i8,,normalizar
33057,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-17,2023,32,8,56040,api_i8,,normalizar
33058,67,Deputado Rogério Morro da Cruz,PSD,2,assinou um documento,2023-01-17,2023,32,8,56042,api_i8,,normalizar
33059,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-17,2023,32,8,56049,api_i8,,normalizar
33060,24,Deputada Jaqueline Silva,MDB,2,assinou um documento,2023-01-17,2023,32,8,56049,api_i8,,normalizar
33061,25,Deputado João Cardoso ,AVANTE,2,assinou um documento,2023-01-17,2023,32,8,56049,api_i8,,normalizar
33062,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-17,2023,32,8,56049,api_i8,,normalizar
33063,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2023-01-17,2023,32,8,56049,api_i8,,normalizar
33064,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2023-01-17,2023,32,8,56049,api_i8,,normalizar
33065,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,56049,api_i8,,normalizar
33066,68,Deputado Gabriel Magno,PT,2,assinou um documento,2023-01-17,2023,32,8,56049,api_i8,,normalizar
33067,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-17,2023,32,8,56050,api_i8,,normalizar
33068,24,Deputada Jaqueline Silva,MDB,2,assinou um documento,2023-01-17,2023,32,8,56050,api_i8,,normalizar
33069,25,Deputado João Cardoso ,AVANTE,2,assinou um documento,2023-01-17,2023,32,8,56050,api_i8,,normalizar
33070,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-17,2023,32,8,56050,api_i8,,normalizar
33071,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2023-01-17,2023,32,8,56050,api_i8,,normalizar
33072,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2023-01-17,2023,32,8,56050,api_i8,,normalizar
33073,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,56050,api_i8,,normalizar
33074,68,Deputado Gabriel Magno,PT,2,assinou um documento,2023-01-17,2023,32,8,56050,api_i8,,normalizar
33075,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-17,2023,32,8,56051,api_i8,,normalizar
33076,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,56051,api_i8,,normalizar
33077,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-17,2023,32,8,56051,api_i8,,normalizar
33078,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2023-01-17,2023,32,8,56051,api_i8,,normalizar
33079,65,Deputado Pepa,PP,2,assinou um documento,2023-01-17,2023,32,8,56051,api_i8,,normalizar
33080,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-17,2023,32,8,56055,api_i8,,normalizar
33081,22,Deputado Hermeto,MDB,2,assinou um documento,2023-01-17,2023,32,8,56055,api_i8,,normalizar
33082,23,Deputado Iolando,MDB,2,assinou um documento,2023-01-17,2023,32,8,56055,api_i8,,normalizar
33083,25,Deputado João Cardoso ,AVANTE,2,assinou um documento,2023-01-17,2023,32,8,56055,api_i8,,normalizar
33084,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,56055,api_i8,,normalizar
33085,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-17,2023,32,8,56055,api_i8,,normalizar
33086,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2023-01-17,2023,32,8,56055,api_i8,,normalizar
33087,61,Deputada Doutora Jane,REPUBLICANOS,2,assinou um documento,2023-01-17,2023,32,8,56055,api_i8,,normalizar
33088,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2023-01-17,2023,32,8,56055,api_i8,,normalizar
33089,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,56055,api_i8,,normalizar
33090,66,Deputado Thiago Manzoni,PL,2,assinou um documento,2023-01-17,2023,32,8,56055,api_i8,,normalizar
33091,67,Deputado Rogério Morro da Cruz,PSD,2,assinou um documento,2023-01-17,2023,32,8,56055,api_i8,,normalizar
33092,67,Deputado Rogério Morro da Cruz,PSD,2,assinou um documento,2023-01-17,2023,32,8,56057,api_i8,,normalizar
33093,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-17,2023,32,8,56058,api_i8,,normalizar
33094,22,Deputado Hermeto,MDB,2,assinou um documento,2023-01-17,2023,32,8,56058,api_i8,,normalizar
33095,23,Deputado Iolando,MDB,2,assinou um documento,2023-01-17,2023,32,8,56058,api_i8,,normalizar
33096,25,Deputado João Cardoso ,AVANTE,2,assinou um documento,2023-01-17,2023,32,8,56058,api_i8,,normalizar
33097,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,56058,api_i8,,normalizar
33098,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-17,2023,32,8,56058,api_i8,,normalizar
33099,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2023-01-17,2023,32,8,56058,api_i8,,normalizar
33100,61,Deputada Doutora Jane,REPUBLICANOS,2,assinou um documento,2023-01-17,2023,32,8,56058,api_i8,,normalizar
33101,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2023-01-17,2023,32,8,56058,api_i8,,normalizar
33102,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,56058,api_i8,,normalizar
33103,66,Deputado Thiago Manzoni,PL,2,assinou um documento,2023-01-17,2023,32,8,56058,api_i8,,normalizar
33104,67,Deputado Rogério Morro da Cruz,PSD,2,assinou um documento,2023-01-17,2023,32,8,56058,api_i8,,normalizar
33105,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-17,2023,32,8,56059,api_i8,,normalizar
33106,22,Deputado Hermeto,MDB,2,assinou um documento,2023-01-17,2023,32,8,56059,api_i8,,normalizar
33107,23,Deputado Iolando,MDB,2,assinou um documento,2023-01-17,2023,32,8,56059,api_i8,,normalizar
33108,25,Deputado João Cardoso ,AVANTE,2,assinou um documento,2023-01-17,2023,32,8,56059,api_i8,,normalizar
33109,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,56059,api_i8,,normalizar
33110,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-17,2023,32,8,56059,api_i8,,normalizar
33111,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2023-01-17,2023,32,8,56059,api_i8,,normalizar
33112,61,Deputada Doutora Jane,REPUBLICANOS,2,assinou um documento,2023-01-17,2023,32,8,56059,api_i8,,normalizar
33113,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2023-01-17,2023,32,8,56059,api_i8,,normalizar
33114,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,56059,api_i8,,normalizar
33115,66,Deputado Thiago Manzoni,PL,2,assinou um documento,2023-01-17,2023,32,8,56059,api_i8,,normalizar
33116,67,Deputado Rogério Morro da Cruz,PSD,2,assinou um documento,2023-01-17,2023,32,8,56059,api_i8,,normalizar
33117,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-17,2023,32,8,56068,api_i8,,normalizar
33118,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,56068,api_i8,,normalizar
33119,30,Deputado Martins Machado,REPUBLICANOS,2,assinou um documento,2023-01-17,2023,32,8,56068,api_i8,,normalizar
33120,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-17,2023,32,8,56069,api_i8,,normalizar
33121,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,56069,api_i8,,normalizar
33122,30,Deputado Martins Machado,REPUBLICANOS,2,assinou um documento,2023-01-17,2023,32,8,56069,api_i8,,normalizar
33123,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,56070,api_i8,,normalizar
33124,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-17,2023,32,8,56070,api_i8,,normalizar
33125,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2023-01-17,2023,32,8,56070,api_i8,,normalizar
33126,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,56071,api_i8,,normalizar
33127,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2023-01-17,2023,32,8,56071,api_i8,,normalizar
33128,61,Deputada Doutora Jane,REPUBLICANOS,2,assinou um documento,2023-01-17,2023,32,8,56071,api_i8,,normalizar
33129,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-17,2023,32,8,56072,api_i8,,normalizar
33130,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2023-01-17,2023,32,8,56072,api_i8,,normalizar
33131,30,Deputado Martins Machado,REPUBLICANOS,2,assinou um documento,2023-01-17,2023,32,8,56072,api_i8,,normalizar
33132,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2023-01-17,2023,32,8,56072,api_i8,,normalizar
33133,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-18,2023,32,8,56077,api_i8,,normalizar
33134,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2023-01-18,2023,32,8,56077,api_i8,,normalizar
33135,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2023-01-18,2023,32,8,56077,api_i8,,normalizar
33136,65,Deputado Pepa,PP,2,assinou um documento,2023-01-18,2023,32,8,56077,api_i8,,normalizar
33137,67,Deputado Rogério Morro da Cruz,PSD,2,assinou um documento,2023-01-18,2023,32,8,56077,api_i8,,normalizar
33138,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-18,2023,32,8,56078,api_i8,,normalizar
33139,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2023-01-18,2023,32,8,56078,api_i8,,normalizar
33140,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2023-01-18,2023,32,8,56078,api_i8,,normalizar
33141,65,Deputado Pepa,PP,2,assinou um documento,2023-01-18,2023,32,8,56078,api_i8,,normalizar
33142,67,Deputado Rogério Morro da Cruz,PSD,2,assinou um documento,2023-01-18,2023,32,8,56078,api_i8,,normalizar
33143,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-18,2023,32,8,56079,api_i8,,normalizar
33144,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2023-01-18,2023,32,8,56079,api_i8,,normalizar
33145,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2023-01-18,2023,32,8,56079,api_i8,,normalizar
33146,65,Deputado Pepa,PP,2,assinou um documento,2023-01-18,2023,32,8,56079,api_i8,,normalizar
33147,67,Deputado Rogério Morro da Cruz,PSD,2,assinou um documento,2023-01-18,2023,32,8,56079,api_i8,,normalizar
33148,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-18,2023,32,8,56082,api_i8,,normalizar
33149,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2023-01-18,2023,32,8,56082,api_i8,,normalizar
33150,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2023-01-18,2023,32,8,56082,api_i8,,normalizar
33151,61,Deputada Doutora Jane,REPUBLICANOS,2,assinou um documento,2023-01-18,2023,32,8,56082,api_i8,,normalizar
33152,62,Deputado Joaquim Roriz Neto,PL,2,assinou um documento,2023-01-18,2023,32,8,56082,api_i8,,normalizar
33153,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2023-01-18,2023,32,8,56082,api_i8,,normalizar
33154,65,Deputado Pepa,PP,2,assinou um documento,2023-01-18,2023,32,8,56082,api_i8,,normalizar
33155,67,Deputado Rogério Morro da Cruz,PSD,2,assinou um documento,2023-01-18,2023,32,8,56082,api_i8,,normalizar
33156,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2023-01-18,2023,32,8,56086,api_i8,,normalizar
33157,34,Deputado Roosevelt Vilela,PL,2,assinou um documento,2023-01-18,2023,32,8,56115,api_i8,,normalizar
33158,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-18,2023,32,8,56221,api_i8,,normalizar
33159,15,Deputado Chico Vigilante,PT,2,assinou um documento,2023-01-18,2023,32,8,56223,api_i8,,normalizar
33160,20,Deputado Fábio Felix,PSOL,2,assinou um documento,2023-01-18,2023,32,8,56223,api_i8,,normalizar
33161,57,Deputado Ricardo Vale,PT,2,assinou um documento,2023-01-18,2023,32,8,56223,api_i8,,normalizar
33162,58,Deputado Wellington Luiz,MDB,2,assinou um documento,2023-01-18,2023,32,8,56223,api_i8,,normalizar
33163,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2023-01-18,2023,32,8,56223,api_i8,,normalizar
33164,63,Deputado Max Maciel,PSOL,2,assinou um documento,2023-01-18,2023,32,8,56223,api_i8,,normalizar
33165,65,Deputado Pepa,PP,2,assinou um documento,2023-01-18,2023,32,8,56223,api_i8,,normalizar
33166,68,Deputado Gabriel Magno,PT,2,assinou um documento,2023-01-18,2023,32,8,56223,api_i8,,normalizar
33167,15,Deputado Chico Vigilante,PT,2,assinou um documento,2023-01-18,2023,32,8,56227,api_i8,,normalizar
33168,20,Deputado Fábio Felix,PSOL,2,assinou um documento,2023-01-18,2023,32,8,56227,api_i8,,normalizar
33169,57,Deputado Ricardo Vale,PT,2,assinou um documento,2023-01-18,2023,32,8,56227,api_i8,,normalizar
33170,58,Deputado Wellington Luiz,MDB,2,assinou um documento,2023-01-18,2023,32,8,56227,api_i8,,normalizar
33171,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2023-01-18,2023,32,8,56227,api_i8,,normalizar
33172,63,Deputado Max Maciel,PSOL,2,assinou um documento,2023-01-18,2023,32,8,56227,api_i8,,normalizar
33173,65,Deputado Pepa,PP,2,assinou um documento,2023-01-18,2023,32,8,56227,api_i8,,normalizar
33174,68,Deputado Gabriel Magno,PT,2,assinou um documento,2023-01-18,2023,32,8,56227,api_i8,,normalizar
33175,15,Deputado Chico Vigilante,PT,2,assinou um documento,2023-01-18,2023,32,8,56229,api_i8,,normalizar
33176,20,Deputado Fábio Felix,PSOL,2,assinou um documento,2023-01-18,2023,32,8,56229,api_i8,,normalizar
33177,57,Deputado Ricardo Vale,PT,2,assinou um documento,2023-01-18,2023,32,8,56229,api_i8,,normalizar
33178,58,Deputado Wellington Luiz,MDB,2,assinou um documento,2023-01-18,2023,32,8,56229,api_i8,,normalizar
33179,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2023-01-18,2023,32,8,56229,api_i8,,normalizar
33180,63,Deputado Max Maciel,PSOL,2,assinou um documento,2023-01-18,2023,32,8,56229,api_i8,,normalizar
33181,65,Deputado Pepa,PP,2,assinou um documento,2023-01-18,2023,32,8,56229,api_i8,,normalizar
33182,68,Deputado Gabriel Magno,PT,2,assinou um documento,2023-01-18,2023,32,8,56229,api_i8,,normalizar
33183,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-18,2023,32,8,56237,api_i8,,normalizar
33184,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-18,2023,32,8,56240,api_i8,,normalizar
33185,63,Deputado Max Maciel,PSOL,2,assinou um documento,2023-01-18,2023,32,8,56242,api_i8,,normalizar
33186,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-18,2023,32,8,56248,api_i8,,normalizar
33187,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-18,2023,32,8,56251,api_i8,,normalizar
33188,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-18,2023,32,8,56257,api_i8,,normalizar
33189,20,Deputado Fábio Felix,PSOL,2,assinou um documento,2023-01-18,2023,32,8,56257,api_i8,,normalizar
33190,24,Deputada Jaqueline Silva,MDB,2,assinou um documento,2023-01-18,2023,32,8,56257,api_i8,,normalizar
33191,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2023-01-18,2023,32,8,56257,api_i8,,normalizar
33192,30,Deputado Martins Machado,REPUBLICANOS,2,assinou um documento,2023-01-18,2023,32,8,56257,api_i8,,normalizar
33193,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-18,2023,32,8,56257,api_i8,,normalizar
33194,59,Deputado Pastor Daniel de Castro,PP,2,assinou um documento,2023-01-18,2023,32,8,56257,api_i8,,normalizar
33195,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2023-01-18,2023,32,8,56257,api_i8,,normalizar
33196,61,Deputada Doutora Jane,REPUBLICANOS,2,assinou um documento,2023-01-18,2023,32,8,56257,api_i8,,normalizar
33197,63,Deputado Max Maciel,PSOL,2,assinou um documento,2023-01-18,2023,32,8,56257,api_i8,,normalizar
33198,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2023-01-18,2023,32,8,56257,api_i8,,normalizar
33199,67,Deputado Rogério Morro da Cruz,PSD,2,assinou um documento,2023-01-18,2023,32,8,56257,api_i8,,normalizar
33200,68,Deputado Gabriel Magno,PT,2,assinou um documento,2023-01-18,2023,32,8,56257,api_i8,,normalizar
33201,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-18,2023,32,8,56265,api_i8,,normalizar
33202,20,Deputado Fábio Felix,PSOL,2,assinou um documento,2023-01-18,2023,32,8,56265,api_i8,,normalizar
33203,26,Deputado Jorge Vianna,INVÁLIDO,2,assinou um documento,2023-01-18,2023,32,8,56265,api_i8,,normalizar
33204,30,Deputado Martins Machado,REPUBLICANOS,2,assinou um documento,2023-01-18,2023,32,8,56265,api_i8,,normalizar
33205,33,Deputado Robério Negreiros,PSD,2,assinou um documento,2023-01-18,2023,32,8,56265,api_i8,,normalizar
33206,59,Deputado Pastor Daniel de Castro,PP,2,assinou um documento,2023-01-18,2023,32,8,56265,api_i8,,normalizar
33207,60,Deputada Dayse Amarilio,PSB,2,assinou um documento,2023-01-18,2023,32,8,56265,api_i8,,normalizar
33208,61,Deputada Doutora Jane,REPUBLICANOS,2,assinou um documento,2023-01-18,2023,32,8,56265,api_i8,,normalizar
33209,63,Deputado Max Maciel,PSOL,2,assinou um documento,2023-01-18,2023,32,8,56265,api_i8,,normalizar
33210,64,Deputada Paula Belmonte,INVÁLIDO,2,assinou um documento,2023-01-18,2023,32,8,56265,api_i8,,normalizar
33211,67,Deputado Rogério Morro da Cruz,PSD,2,assinou um documento,2023-01-18,2023,32,8,56265,api_i8,,normalizar
33212,68,Deputado Gabriel Magno,PT,2,assinou um documento,2023-01-18,2023,32,8,56265,api_i8,,normalizar
33213,19,Deputado Eduardo Pedrosa,UNIÃO,2,assinou um documento,2023-01-18,2023,32,8,56267,api_i8,,normalizar
33214,20,Deputado Fábio Felix,PSOL,2,assinou um documento,2023-01-18,2023,32,8,56267,api_i8,,normalizar
