sk_ato,documento_id,proposicao_id,comissao_sigla,marca,assinou,data_documento
88709,295434,11174,CDESCTMAT,,0,2025-05-08
88710,295434,11174,CDESCTMAT,,0,2025-05-08
88711,295434,11174,CDESCTMAT,,0,2025-05-08
88712,295434,11174,CDESCTMAT,,0,2025-05-08
88713,295434,11174,CDESCTMAT,,0,2025-05-08
88714,295434,11174,CDESCTMAT,,0,2025-05-08
88715,295434,11174,CDESCTMAT,,0,2025-05-08
88716,295434,11174,CDESCTMAT,,0,2025-05-08
88717,98161,14334,CDESCTMAT,favoravel,0,2023-10-19
88718,98161,14334,CDESCTMAT,favoravel,1,2023-10-19
88719,98161,14334,CDESCTMAT,favoravel,1,2023-10-19
88720,98161,14334,CDESCTMAT,favoravel,1,2023-10-19
88721,98161,14334,CDESCTMAT,favoravel,1,2023-10-19
88722,98161,14334,CDESCTMAT,,0,2023-10-19
88723,98161,14334,CDESCTMAT,,0,2023-10-19
88724,98161,14334,CDESCTMAT,,0,2023-10-19
88725,98161,14334,CDESCTMAT,,0,2023-10-19
88726,98161,14334,CDESCTMAT,,0,2023-10-19
88727,302466,151788,CDESCTMAT,,0,2025-06-16
88728,302466,151788,CDESCTMAT,,0,2025-06-16
88729,302466,151788,CDESCTMAT,,0,2025-06-16
88730,302466,151788,CDESCTMAT,,0,2025-06-16
88731,302466,151788,CDESCTMAT,,0,2025-06-16
88732,302466,151788,CDESCTMAT,,0,2025-06-16
88733,302466,151788,CDESCTMAT,,0,2025-06-16
88734,302466,151788,CDESCTMAT,,0,2025-06-16
88735,302466,151788,CDESCTMAT,,0,2025-06-16
88736,302466,151788,CDESCTMAT,,0,2025-06-16
88737,330016,154072,CS,favoravel,1,2026-04-09
88738,330016,154072,CS,favoravel,0,2026-04-09
88739,330016,154072,CS,,0,2026-04-09
88740,330016,154072,CS,,0,2026-04-09
88741,330016,154072,CS,favoravel,0,2026-04-09
88742,330016,154072,CS,,0,2026-04-09
88743,330016,154072,CS,,0,2026-04-09
88744,330016,154072,CS,,0,2026-04-09
88745,330016,154072,CS,,0,2026-04-09
88746,330016,154072,CS,,0,2026-04-09
88747,277220,22452,CAS,favoravel,0,2024-11-11
88748,277220,22452,CAS,favoravel,1,2024-11-11
88749,277220,22452,CAS,,0,2024-11-11
88750,277220,22452,CAS,,0,2024-11-11
88751,277220,22452,CAS,,0,2024-11-11
88752,277220,22452,CAS,,0,2024-11-11
88753,277220,22452,CAS,,0,2024-11-11
88754,277220,22452,CAS,,0,2024-11-11
88755,277220,22452,CAS,,0,2024-11-11
88756,290724,21971,CSA,favoravel,0,2025-03-24
88757,290724,21971,CSA,favoravel,0,2025-03-24
88758,290724,21971,CSA,favoravel,0,2025-03-24
88759,290724,21971,CSA,favoravel,0,2025-03-24
88760,290724,21971,CSA,,0,2025-03-24
88761,290724,21971,CSA,,0,2025-03-24
88762,290724,21971,CSA,,0,2025-03-24
88763,290724,21971,CSA,,0,2025-03-24
88764,290724,21971,CSA,,0,2025-03-24
88765,67241,10359,CEC,favoravel,1,2023-04-10
88766,67241,10359,CEC,favoravel,1,2023-04-10
88767,67241,10359,CEC,favoravel,1,2023-04-10
88768,67241,10359,CEC,favoravel,1,2023-04-10
88769,67241,10359,CEC,,0,2023-04-10
88770,67241,10359,CEC,,0,2023-04-10
88771,67241,10359,CEC,,0,2023-04-10
88772,67241,10359,CEC,,0,2023-04-10
88773,67241,10359,CEC,,0,2023-04-10
88774,77613,10359,CAS,favoravel,1,2023-06-07
88775,77613,10359,CAS,favoravel,1,2023-06-07
88776,77613,10359,CAS,favoravel,1,2023-06-07
88777,77613,10359,CAS,favoravel,1,2023-06-07
88778,77613,10359,CAS,,0,2023-06-07
88779,77613,10359,CAS,,0,2023-06-07
88780,77613,10359,CAS,,0,2023-06-07
88781,77613,10359,CAS,,0,2023-06-07
88782,77613,10359,CAS,,0,2023-06-07
88783,342026,158856,CDESCTMAT,favoravel,0,2026-09-01
88784,342026,158856,CDESCTMAT,favoravel,0,2026-09-01
88785,342026,158856,CDESCTMAT,favoravel,0,2026-09-01
88786,342026,158856,CDESCTMAT,favoravel,0,2026-09-01
88787,342026,158856,CDESCTMAT,favoravel,0,2026-09-01
88788,342026,158856,CDESCTMAT,,0,2026-09-01
88789,342026,158856,CDESCTMAT,,0,2026-09-01
88790,342026,158856,CDESCTMAT,,0,2026-09-01
88791,342026,158856,CDESCTMAT,,0,2026-09-01
88792,342026,158856,CDESCTMAT,,0,2026-09-01
88793,124618,18760,CS,favoravel,1,2024-06-12
88794,124618,18760,CS,favoravel,1,2024-06-12
88795,124618,18760,CS,favoravel,1,2024-06-12
88796,124618,18760,CS,,0,2024-06-12
88797,124618,18760,CS,,0,2024-06-12
88798,124618,18760,CS,,0,2024-06-12
88799,124618,18760,CS,,0,2024-06-12
88800,124618,18760,CS,,0,2024-06-12
88801,124618,18760,CS,,0,2024-06-12
88802,124618,18760,CS,,0,2024-06-12
88803,295793,21780,CAS,favoravel,0,2025-05-12
88804,295793,21780,CAS,favoravel,0,2025-05-12
88805,295793,21780,CAS,,0,2025-05-12
88806,295793,21780,CAS,favoravel,0,2025-05-12
88807,295793,21780,CAS,,0,2025-05-12
88808,295793,21780,CAS,,0,2025-05-12
88809,295793,21780,CAS,,0,2025-05-12
88810,295793,21780,CAS,,0,2025-05-12
88811,295793,21780,CAS,,0,2025-05-12
88812,295793,21780,CAS,,0,2025-05-12
88813,320445,21780,CCJ,favoravel,0,2025-11-27
88814,320445,21780,CCJ,favoravel,0,2025-11-27
88815,320445,21780,CCJ,favoravel,0,2025-11-27
88816,320445,21780,CCJ,favoravel,0,2025-11-27
88817,320445,21780,CCJ,favoravel,0,2025-11-27
88818,320445,21780,CCJ,,0,2025-11-27
88819,320445,21780,CCJ,,0,2025-11-27
88820,320445,21780,CCJ,,0,2025-11-27
88821,320445,21780,CCJ,,0,2025-11-27
88822,320445,21780,CCJ,,0,2025-11-27
88823,137999,17674,CCJ,favoravel,0,2024-10-17
88824,137999,17674,CCJ,,0,2024-10-17
88825,137999,17674,CCJ,favoravel,1,2024-10-17
88826,137999,17674,CCJ,,0,2024-10-17
88827,137999,17674,CCJ,favoravel,1,2024-10-17
88828,137999,17674,CCJ,,0,2024-10-17
88829,137999,17674,CCJ,,0,2024-10-17
88830,137999,17674,CCJ,,0,2024-10-17
88831,137999,17674,CCJ,,0,2024-10-17
88832,137999,17674,CCJ,,0,2024-10-17
88833,115559,15413,CEC,favoravel,1,2024-03-22
88834,115559,15413,CEC,,0,2024-03-22
88835,115559,15413,CEC,,0,2024-03-22
88836,115559,15413,CEC,favoravel,1,2024-03-22
88837,115559,15413,CEC,favoravel,1,2024-03-22
88838,115559,15413,CEC,,0,2024-03-22
88839,115559,15413,CEC,,0,2024-03-22
88840,115559,15413,CEC,,0,2024-03-22
88841,115559,15413,CEC,,0,2024-03-22
88842,129579,15413,CCJ,favoravel,1,2024-08-24
88843,129579,15413,CCJ,favoravel,1,2024-08-24
88844,129579,15413,CCJ,favoravel,1,2024-08-24
88845,129579,15413,CCJ,favoravel,1,2024-08-24
88846,129579,15413,CCJ,,0,2024-08-24
88847,129579,15413,CCJ,,0,2024-08-24
88848,129579,15413,CCJ,,0,2024-08-24
88849,129579,15413,CCJ,,0,2024-08-24
88850,129579,15413,CCJ,,0,2024-08-24
88851,129579,15413,CCJ,,0,2024-08-24
88852,321809,155053,CSA,favoravel,0,2025-12-05
88853,321809,155053,CSA,favoravel,0,2025-12-05
88854,321809,155053,CSA,favoravel,0,2025-12-05
88855,321809,155053,CSA,favoravel,0,2025-12-05
88856,321809,155053,CSA,,0,2025-12-05
88857,321809,155053,CSA,,0,2025-12-05
88858,321809,155053,CSA,,0,2025-12-05
88859,321809,155053,CSA,,0,2025-12-05
88860,321809,155053,CSA,,0,2025-12-05
88861,312297,152384,CSA,favoravel,0,2025-09-24
88862,312297,152384,CSA,,0,2025-09-24
88863,312297,152384,CSA,,0,2025-09-24
88864,312297,152384,CSA,favoravel,0,2025-09-24
88865,312297,152384,CSA,,0,2025-09-24
88866,312297,152384,CSA,,0,2025-09-24
88867,312297,152384,CSA,,0,2025-09-24
88868,312297,152384,CSA,,0,2025-09-24
88869,312297,152384,CSA,,0,2025-09-24
88870,277163,20302,CAS,favoravel,0,2024-11-11
88871,277163,20302,CAS,favoravel,1,2024-11-11
88872,277163,20302,CAS,,0,2024-11-11
88873,277163,20302,CAS,,0,2024-11-11
88874,277163,20302,CAS,,0,2024-11-11
88875,277163,20302,CAS,,0,2024-11-11
88876,277163,20302,CAS,,0,2024-11-11
88877,277163,20302,CAS,,0,2024-11-11
88878,277163,20302,CAS,,0,2024-11-11
88879,115766,18339,CDESCTMAT,favoravel,0,2024-03-25
88880,115766,18339,CDESCTMAT,,0,2024-03-25
88881,115766,18339,CDESCTMAT,favoravel,1,2024-03-25
88882,115766,18339,CDESCTMAT,favoravel,1,2024-03-25
88883,115766,18339,CDESCTMAT,favoravel,1,2024-03-25
88884,115766,18339,CDESCTMAT,,0,2024-03-25
88885,115766,18339,CDESCTMAT,,0,2024-03-25
88886,115766,18339,CDESCTMAT,,0,2024-03-25
88887,115766,18339,CDESCTMAT,,0,2024-03-25
88888,115766,18339,CDESCTMAT,,0,2024-03-25
88889,133451,18339,CCJ,favoravel,1,2024-09-19
88890,133451,18339,CCJ,favoravel,1,2024-09-19
88891,133451,18339,CCJ,favoravel,1,2024-09-19
88892,133451,18339,CCJ,favoravel,1,2024-09-19
88893,133451,18339,CCJ,,0,2024-09-19
88894,133451,18339,CCJ,,0,2024-09-19
88895,133451,18339,CCJ,,0,2024-09-19
88896,133451,18339,CCJ,,0,2024-09-19
88897,133451,18339,CCJ,,0,2024-09-19
88898,133451,18339,CCJ,,0,2024-09-19
88899,138231,18339,CDESCTMAT,favoravel,0,2024-10-18
88900,138231,18339,CDESCTMAT,favoravel,1,2024-10-18
88901,138231,18339,CDESCTMAT,favoravel,1,2024-10-18
88902,138231,18339,CDESCTMAT,favoravel,1,2024-10-18
88903,138231,18339,CDESCTMAT,favoravel,1,2024-10-18
88904,138231,18339,CDESCTMAT,,0,2024-10-18
88905,138231,18339,CDESCTMAT,,0,2024-10-18
88906,138231,18339,CDESCTMAT,,0,2024-10-18
88907,138231,18339,CDESCTMAT,,0,2024-10-18
88908,138231,18339,CDESCTMAT,,0,2024-10-18
88909,89977,13419,CDESCTMAT,favoravel,0,2023-09-13
88910,89977,13419,CDESCTMAT,favoravel,1,2023-09-13
88911,89977,13419,CDESCTMAT,favoravel,1,2023-09-13
88912,89977,13419,CDESCTMAT,,0,2023-09-13
88913,89977,13419,CDESCTMAT,favoravel,1,2023-09-13
88914,89977,13419,CDESCTMAT,,0,2023-09-13
88915,89977,13419,CDESCTMAT,,0,2023-09-13
88916,89977,13419,CDESCTMAT,,0,2023-09-13
88917,89977,13419,CDESCTMAT,,0,2023-09-13
88918,89977,13419,CDESCTMAT,,0,2023-09-13
88919,113797,13419,CAS,favoravel,1,2024-03-12
88920,113797,13419,CAS,favoravel,1,2024-03-12
88921,113797,13419,CAS,,0,2024-03-12
88922,113797,13419,CAS,favoravel,1,2024-03-12
88923,113797,13419,CAS,,0,2024-03-12
88924,113797,13419,CAS,,0,2024-03-12
88925,113797,13419,CAS,,0,2024-03-12
88926,113797,13419,CAS,,0,2024-03-12
88927,113797,13419,CAS,,0,2024-03-12
88928,303667,152914,CAS,favoravel,0,2025-06-23
88929,303667,152914,CAS,favoravel,0,2025-06-23
88930,303667,152914,CAS,,0,2025-06-23
88931,303667,152914,CAS,,0,2025-06-23
88932,303667,152914,CAS,favoravel,0,2025-06-23
88933,303667,152914,CAS,,0,2025-06-23
88934,303667,152914,CAS,,0,2025-06-23
88935,303667,152914,CAS,,0,2025-06-23
88936,303667,152914,CAS,,0,2025-06-23
88937,303667,152914,CAS,,0,2025-06-23
88938,341374,155611,CAF,favoravel,1,2026-08-18
88939,341374,155611,CAF,favoravel,0,2026-08-18
88940,341374,155611,CAF,contrario,0,2026-08-18
88941,341374,155611,CAF,favoravel,0,2026-08-18
88942,341374,155611,CAF,,0,2026-08-18
88943,341374,155611,CAF,,0,2026-08-18
88944,341374,155611,CAF,,0,2026-08-18
88945,341374,155611,CAF,,0,2026-08-18
88946,341374,155611,CAF,,0,2026-08-18
88947,341374,155611,CAF,,0,2026-08-18
88948,279277,21716,CTMU,favoravel,1,2024-11-29
88949,279277,21716,CTMU,favoravel,1,2024-11-29
88950,279277,21716,CTMU,,0,2024-11-29
88951,279277,21716,CTMU,favoravel,1,2024-11-29
88952,279277,21716,CTMU,,0,2024-11-29
88953,279277,21716,CTMU,,0,2024-11-29
88954,279277,21716,CTMU,,0,2024-11-29
88955,279277,21716,CTMU,,0,2024-11-29
88956,279277,21716,CTMU,,0,2024-11-29
88957,279277,21716,CTMU,,0,2024-11-29
88958,278125,18769,CDESCTMAT,,0,2024-11-21
88959,278125,18769,CDESCTMAT,,0,2024-11-21
88960,278125,18769,CDESCTMAT,,0,2024-11-21
88961,278125,18769,CDESCTMAT,,0,2024-11-21
88962,278125,18769,CDESCTMAT,,0,2024-11-21
88963,278125,18769,CDESCTMAT,,0,2024-11-21
88964,278125,18769,CDESCTMAT,,0,2024-11-21
88965,278125,18769,CDESCTMAT,,0,2024-11-21
88966,278125,18769,CDESCTMAT,,0,2024-11-21
88967,278125,18769,CDESCTMAT,,0,2024-11-21
88968,289721,10436,CAS,favoravel,0,2025-03-14
88969,289721,10436,CAS,favoravel,0,2025-03-14
88970,289721,10436,CAS,,0,2025-03-14
88971,289721,10436,CAS,favoravel,0,2025-03-14
88972,289721,10436,CAS,,0,2025-03-14
88973,289721,10436,CAS,,0,2025-03-14
88974,289721,10436,CAS,,0,2025-03-14
88975,289721,10436,CAS,,0,2025-03-14
88976,289721,10436,CAS,,0,2025-03-14
88977,289721,10436,CAS,,0,2025-03-14
88978,290378,10436,CAS,favoravel,1,2025-03-20
88979,290378,10436,CAS,favoravel,0,2025-03-20
88980,290378,10436,CAS,,0,2025-03-20
88981,290378,10436,CAS,favoravel,0,2025-03-20
88982,290378,10436,CAS,,0,2025-03-20
88983,290378,10436,CAS,,0,2025-03-20
88984,290378,10436,CAS,,0,2025-03-20
88985,290378,10436,CAS,,0,2025-03-20
88986,290378,10436,CAS,,0,2025-03-20
88987,290378,10436,CAS,,0,2025-03-20
88988,310456,151214,CAS,,0,2025-09-15
88989,310456,151214,CAS,,0,2025-09-15
88990,310456,151214,CAS,,0,2025-09-15
88991,310456,151214,CAS,,0,2025-09-15
88992,310456,151214,CAS,,0,2025-09-15
88993,310456,151214,CAS,,0,2025-09-15
88994,310456,151214,CAS,,0,2025-09-15
88995,310456,151214,CAS,,0,2025-09-15
88996,310456,151214,CAS,,0,2025-09-15
88997,310456,151214,CAS,,0,2025-09-15
88998,284443,150973,CAS,favoravel,0,2025-02-17
88999,284443,150973,CAS,favoravel,0,2025-02-17
89000,284443,150973,CAS,,0,2025-02-17
89001,284443,150973,CAS,favoravel,0,2025-02-17
89002,284443,150973,CAS,,0,2025-02-17
89003,284443,150973,CAS,,0,2025-02-17
89004,284443,150973,CAS,,0,2025-02-17
89005,284443,150973,CAS,,0,2025-02-17
89006,284443,150973,CAS,,0,2025-02-17
89007,284443,150973,CAS,,0,2025-02-17
89008,342087,158646,CDESCTMAT,favoravel,0,2026-09-01
89009,342087,158646,CDESCTMAT,favoravel,0,2026-09-01
89010,342087,158646,CDESCTMAT,favoravel,0,2026-09-01
89011,342087,158646,CDESCTMAT,favoravel,0,2026-09-01
89012,342087,158646,CDESCTMAT,favoravel,0,2026-09-01
89013,342087,158646,CDESCTMAT,,0,2026-09-01
89014,342087,158646,CDESCTMAT,,0,2026-09-01
89015,342087,158646,CDESCTMAT,,0,2026-09-01
89016,342087,158646,CDESCTMAT,,0,2026-09-01
89017,342087,158646,CDESCTMAT,,0,2026-09-01
89018,290460,21939,CSA,favoravel,0,2025-03-20
89019,290460,21939,CSA,favoravel,0,2025-03-20
89020,290460,21939,CSA,favoravel,0,2025-03-20
89021,290460,21939,CSA,favoravel,0,2025-03-20
89022,290460,21939,CSA,,0,2025-03-20
89023,290460,21939,CSA,,0,2025-03-20
89024,290460,21939,CSA,,0,2025-03-20
89025,290460,21939,CSA,,0,2025-03-20
89026,290460,21939,CSA,,0,2025-03-20
89027,60578,10318,CS,favoravel,1,2023-03-02
89028,60578,10318,CS,favoravel,1,2023-03-02
89029,60578,10318,CS,,0,2023-03-02
89030,60578,10318,CS,,0,2023-03-02
89031,60578,10318,CS,favoravel,1,2023-03-02
89032,60578,10318,CS,,0,2023-03-02
89033,60578,10318,CS,,0,2023-03-02
89034,60578,10318,CS,,0,2023-03-02
89035,60578,10318,CS,,0,2023-03-02
89036,60578,10318,CS,,0,2023-03-02
89037,317163,154281,CAS,favoravel,0,2025-11-10
89038,317163,154281,CAS,favoravel,0,2025-11-10
89039,317163,154281,CAS,,0,2025-11-10
89040,317163,154281,CAS,,0,2025-11-10
89041,317163,154281,CAS,favoravel,0,2025-11-10
89042,317163,154281,CAS,,0,2025-11-10
89043,317163,154281,CAS,,0,2025-11-10
89044,317163,154281,CAS,,0,2025-11-10
89045,317163,154281,CAS,,0,2025-11-10
89046,317163,154281,CAS,,0,2025-11-10
89047,79519,9413,CEC,favoravel,1,2023-06-21
89048,79519,9413,CEC,favoravel,1,2023-06-21
89049,79519,9413,CEC,,0,2023-06-21
89050,79519,9413,CEC,favoravel,1,2023-06-21
89051,79519,9413,CEC,favoravel,1,2023-06-21
89052,79519,9413,CEC,,0,2023-06-21
89053,79519,9413,CEC,,0,2023-06-21
89054,79519,9413,CEC,,0,2023-06-21
89055,79519,9413,CEC,,0,2023-06-21
89056,124299,9413,CAS,favoravel,1,2024-06-11
89057,124299,9413,CAS,favoravel,1,2024-06-11
89058,124299,9413,CAS,favoravel,1,2024-06-11
89059,124299,9413,CAS,,0,2024-06-11
89060,124299,9413,CAS,,0,2024-06-11
89061,124299,9413,CAS,,0,2024-06-11
89062,124299,9413,CAS,,0,2024-06-11
89063,124299,9413,CAS,,0,2024-06-11
89064,124299,9413,CAS,,0,2024-06-11
89065,127701,9413,CEOF,favoravel,1,2024-08-05
89066,127701,9413,CEOF,favoravel,1,2024-08-05
89067,127701,9413,CEOF,favoravel,1,2024-08-05
89068,127701,9413,CEOF,,0,2024-08-05
89069,127701,9413,CEOF,,0,2024-08-05
89070,127701,9413,CEOF,,0,2024-08-05
89071,127701,9413,CEOF,,0,2024-08-05
89072,127701,9413,CEOF,,0,2024-08-05
89073,127701,9413,CEOF,,0,2024-08-05
89074,127701,9413,CEOF,,0,2024-08-05
89075,131847,9413,CEOF,favoravel,1,2024-09-10
89076,131847,9413,CEOF,favoravel,1,2024-09-10
89077,131847,9413,CEOF,favoravel,1,2024-09-10
89078,131847,9413,CEOF,,0,2024-09-10
89079,131847,9413,CEOF,,0,2024-09-10
89080,131847,9413,CEOF,,0,2024-09-10
89081,131847,9413,CEOF,,0,2024-09-10
89082,131847,9413,CEOF,,0,2024-09-10
89083,131847,9413,CEOF,,0,2024-09-10
89084,131847,9413,CEOF,,0,2024-09-10
89085,342025,158857,CDESCTMAT,favoravel,0,2026-09-01
89086,342025,158857,CDESCTMAT,favoravel,0,2026-09-01
89087,342025,158857,CDESCTMAT,favoravel,0,2026-09-01
89088,342025,158857,CDESCTMAT,favoravel,0,2026-09-01
89089,342025,158857,CDESCTMAT,favoravel,0,2026-09-01
89090,342025,158857,CDESCTMAT,,0,2026-09-01
89091,342025,158857,CDESCTMAT,,0,2026-09-01
89092,342025,158857,CDESCTMAT,,0,2026-09-01
89093,342025,158857,CDESCTMAT,,0,2026-09-01
89094,342025,158857,CDESCTMAT,,0,2026-09-01
89095,289650,151064,CDESCTMAT,favoravel,0,2025-03-13
89096,289650,151064,CDESCTMAT,,0,2025-03-13
89097,289650,151064,CDESCTMAT,favoravel,0,2025-03-13
89098,289650,151064,CDESCTMAT,favoravel,0,2025-03-13
89099,289650,151064,CDESCTMAT,,0,2025-03-13
89100,289650,151064,CDESCTMAT,,0,2025-03-13
89101,289650,151064,CDESCTMAT,,0,2025-03-13
89102,289650,151064,CDESCTMAT,,0,2025-03-13
89103,289650,151064,CDESCTMAT,,0,2025-03-13
89104,289650,151064,CDESCTMAT,,0,2025-03-13
89105,69458,10259,CAS,favoravel,1,2023-04-26
89106,69458,10259,CAS,,0,2023-04-26
89107,69458,10259,CAS,,0,2023-04-26
89108,69458,10259,CAS,favoravel,1,2023-04-26
89109,69458,10259,CAS,,0,2023-04-26
89110,69458,10259,CAS,,0,2023-04-26
89111,69458,10259,CAS,,0,2023-04-26
89112,69458,10259,CAS,,0,2023-04-26
89113,69458,10259,CAS,,0,2023-04-26
89114,91796,10259,CDDHCLP,favoravel,1,2023-09-21
89115,91796,10259,CDDHCLP,favoravel,1,2023-09-21
89116,91796,10259,CDDHCLP,,0,2023-09-21
89117,91796,10259,CDDHCLP,,0,2023-09-21
89118,91796,10259,CDDHCLP,favoravel,1,2023-09-21
89119,91796,10259,CDDHCLP,,0,2023-09-21
89120,91796,10259,CDDHCLP,,0,2023-09-21
89121,91796,10259,CDDHCLP,,0,2023-09-21
89122,91796,10259,CDDHCLP,,0,2023-09-21
89123,91796,10259,CDDHCLP,,0,2023-09-21
89124,101306,10259,CCJ,favoravel,1,2023-11-07
89125,101306,10259,CCJ,favoravel,1,2023-11-07
89126,101306,10259,CCJ,favoravel,1,2023-11-07
89127,101306,10259,CCJ,favoravel,1,2023-11-07
89128,101306,10259,CCJ,favoravel,1,2023-11-07
89129,101306,10259,CCJ,,0,2023-11-07
89130,101306,10259,CCJ,,0,2023-11-07
89131,101306,10259,CCJ,,0,2023-11-07
89132,101306,10259,CCJ,,0,2023-11-07
89133,101306,10259,CCJ,,0,2023-11-07
89134,137374,21046,CS,favoravel,1,2024-10-16
89135,137374,21046,CS,favoravel,1,2024-10-16
89136,137374,21046,CS,,0,2024-10-16
89137,137374,21046,CS,,0,2024-10-16
89138,137374,21046,CS,favoravel,1,2024-10-16
89139,137374,21046,CS,,0,2024-10-16
89140,137374,21046,CS,,0,2024-10-16
89141,137374,21046,CS,,0,2024-10-16
89142,137374,21046,CS,,0,2024-10-16
89143,137374,21046,CS,,0,2024-10-16
89144,93618,12561,CDC,favoravel,1,2023-09-29
89145,93618,12561,CDC,,0,2023-09-29
89146,93618,12561,CDC,,0,2023-09-29
89147,93618,12561,CDC,,0,2023-09-29
89148,93618,12561,CDC,favoravel,1,2023-09-29
89149,93618,12561,CDC,,0,2023-09-29
89150,93618,12561,CDC,,0,2023-09-29
89151,93618,12561,CDC,,0,2023-09-29
89152,93618,12561,CDC,favoravel,1,2023-09-29
89153,93618,12561,CDC,,0,2023-09-29
89154,287601,22314,CDDHCLP,favoravel,1,2025-02-25
89155,287601,22314,CDDHCLP,favoravel,0,2025-02-25
89156,287601,22314,CDDHCLP,,0,2025-02-25
89157,287601,22314,CDDHCLP,,0,2025-02-25
89158,287601,22314,CDDHCLP,favoravel,0,2025-02-25
89159,287601,22314,CDDHCLP,,0,2025-02-25
89160,287601,22314,CDDHCLP,,0,2025-02-25
89161,287601,22314,CDDHCLP,,0,2025-02-25
89162,287601,22314,CDDHCLP,,0,2025-02-25
89163,287601,22314,CDDHCLP,,0,2025-02-25
89164,327636,22314,CSA,favoravel,0,2026-03-24
89165,327636,22314,CSA,,0,2026-03-24
89166,327636,22314,CSA,,0,2026-03-24
89167,327636,22314,CSA,favoravel,0,2026-03-24
89168,327636,22314,CSA,,0,2026-03-24
89169,327636,22314,CSA,,0,2026-03-24
89170,327636,22314,CSA,,0,2026-03-24
89171,327636,22314,CSA,,0,2026-03-24
89172,327636,22314,CSA,,0,2026-03-24
89173,79987,10627,CDESCTMAT,favoravel,1,2023-06-23
89174,79987,10627,CDESCTMAT,favoravel,1,2023-06-23
89175,79987,10627,CDESCTMAT,,0,2023-06-23
89176,79987,10627,CDESCTMAT,,0,2023-06-23
89177,79987,10627,CDESCTMAT,favoravel,1,2023-06-23
89178,79987,10627,CDESCTMAT,,0,2023-06-23
89179,79987,10627,CDESCTMAT,,0,2023-06-23
89180,79987,10627,CDESCTMAT,,0,2023-06-23
89181,79987,10627,CDESCTMAT,,0,2023-06-23
89182,79987,10627,CDESCTMAT,,0,2023-06-23
89183,324675,10627,CEOF,,0,2026-02-06
89184,324675,10627,CEOF,,0,2026-02-06
89185,324675,10627,CEOF,,0,2026-02-06
89186,324675,10627,CEOF,,0,2026-02-06
89187,324675,10627,CEOF,,0,2026-02-06
89188,324675,10627,CEOF,,0,2026-02-06
89189,324675,10627,CEOF,,0,2026-02-06
89190,324675,10627,CEOF,,0,2026-02-06
89191,324675,10627,CEOF,,0,2026-02-06
89192,324675,10627,CEOF,,0,2026-02-06
89193,284320,16593,CAS,favoravel,0,2025-02-17
89194,284320,16593,CAS,favoravel,0,2025-02-17
89195,284320,16593,CAS,,0,2025-02-17
89196,284320,16593,CAS,favoravel,0,2025-02-17
89197,284320,16593,CAS,,0,2025-02-17
89198,284320,16593,CAS,,0,2025-02-17
89199,284320,16593,CAS,,0,2025-02-17
89200,284320,16593,CAS,,0,2025-02-17
89201,284320,16593,CAS,,0,2025-02-17
89202,284320,16593,CAS,,0,2025-02-17
89203,342060,158733,CDESCTMAT,favoravel,0,2026-09-01
89204,342060,158733,CDESCTMAT,favoravel,0,2026-09-01
89205,342060,158733,CDESCTMAT,favoravel,0,2026-09-01
89206,342060,158733,CDESCTMAT,favoravel,0,2026-09-01
89207,342060,158733,CDESCTMAT,favoravel,0,2026-09-01
89208,342060,158733,CDESCTMAT,,0,2026-09-01
89209,342060,158733,CDESCTMAT,,0,2026-09-01
89210,342060,158733,CDESCTMAT,,0,2026-09-01
89211,342060,158733,CDESCTMAT,,0,2026-09-01
89212,342060,158733,CDESCTMAT,,0,2026-09-01
89213,342181,158355,CDESCTMAT,favoravel,0,2026-09-01
89214,342181,158355,CDESCTMAT,favoravel,0,2026-09-01
89215,342181,158355,CDESCTMAT,favoravel,0,2026-09-01
89216,342181,158355,CDESCTMAT,favoravel,0,2026-09-01
89217,342181,158355,CDESCTMAT,favoravel,0,2026-09-01
89218,342181,158355,CDESCTMAT,,0,2026-09-01
89219,342181,158355,CDESCTMAT,,0,2026-09-01
89220,342181,158355,CDESCTMAT,,0,2026-09-01
89221,342181,158355,CDESCTMAT,,0,2026-09-01
89222,342181,158355,CDESCTMAT,,0,2026-09-01
89223,89756,14194,CCJ,favoravel,1,2023-09-12
89224,89756,14194,CCJ,,0,2023-09-12
89225,89756,14194,CCJ,favoravel,1,2023-09-12
89226,89756,14194,CCJ,favoravel,1,2023-09-12
89227,89756,14194,CCJ,favoravel,1,2023-09-12
89228,89756,14194,CCJ,,0,2023-09-12
89229,89756,14194,CCJ,,0,2023-09-12
89230,89756,14194,CCJ,,0,2023-09-12
89231,89756,14194,CCJ,,0,2023-09-12
89232,89756,14194,CCJ,,0,2023-09-12
89233,91721,14194,CAF,favoravel,0,2023-09-21
89234,91721,14194,CAF,favoravel,1,2023-09-21
89235,91721,14194,CAF,favoravel,1,2023-09-21
89236,91721,14194,CAF,favoravel,1,2023-09-21
89237,91721,14194,CAF,,0,2023-09-21
89238,91721,14194,CAF,,0,2023-09-21
89239,91721,14194,CAF,,0,2023-09-21
89240,91721,14194,CAF,,0,2023-09-21
89241,91721,14194,CAF,,0,2023-09-21
89242,90588,14194,CDESCTMAT,favoravel,1,2023-09-14
89243,90588,14194,CDESCTMAT,,0,2023-09-14
89244,90588,14194,CDESCTMAT,favoravel,1,2023-09-14
89245,90588,14194,CDESCTMAT,favoravel,1,2023-09-14
89246,90588,14194,CDESCTMAT,,0,2023-09-14
