sk_ato,chave_deputado,tipo_ato,data,ano,sessao_legislativa,legislatura,id_objeto,fonte,consulta_digest,n_autores,valor_centavos,regra_chave,sk_ato:1,documento_id,proposicao_id,comissao_sigla,marca,assinou,data_documento
106599,19,4,2025-05-06,2025,35,9,folha/295051,documento_ativas,8c9313aace8d5cca,1,,normalizar,106599,295051,17571,CEOF,favoravel,1,2025-05-06
106602,24,4,2025-05-06,2025,35,9,folha/295051,documento_ativas,8c9313aace8d5cca,1,,normalizar,106602,295051,17571,CEOF,favoravel,0,2025-05-06
106603,26,4,2025-05-06,2025,35,9,folha/295051,documento_ativas,8c9313aace8d5cca,1,,normalizar,106603,295051,17571,CEOF,favoravel,0,2025-05-06
106609,20,4,2024-10-14,2024,34,9,folha/136255,documento_ativas,8cc80e8c603d4da0,1,,normalizar,106609,136255,19750,CDDHCLP,favoravel,0,2024-10-14
106610,57,4,2024-10-14,2024,34,9,folha/136255,documento_ativas,8cc80e8c603d4da0,1,,normalizar,106610,136255,19750,CDDHCLP,favoravel,1,2024-10-14
106613,24,4,2024-10-14,2024,34,9,folha/136255,documento_ativas,8cc80e8c603d4da0,1,,normalizar,106613,136255,19750,CDDHCLP,favoravel,1,2024-10-14
106624,17,4,2023-11-17,2023,33,9,folha/103783,documento_ativas,8cdf8562a122290b,1,,normalizar,106624,103783,7250,CDESCTMAT,favoravel,0,2023-11-17
106625,64,4,2023-11-17,2023,33,9,folha/103783,documento_ativas,8cdf8562a122290b,1,,normalizar,106625,103783,7250,CDESCTMAT,favoravel,1,2023-11-17
106626,61,4,2023-11-17,2023,33,9,folha/103783,documento_ativas,8cdf8562a122290b,1,,normalizar,106626,103783,7250,CDESCTMAT,favoravel,1,2023-11-17
106627,67,4,2023-11-17,2023,33,9,folha/103783,documento_ativas,8cdf8562a122290b,1,,normalizar,106627,103783,7250,CDESCTMAT,favoravel,1,2023-11-17
106628,62,4,2023-11-17,2023,33,9,folha/103783,documento_ativas,8cdf8562a122290b,1,,normalizar,106628,103783,7250,CDESCTMAT,favoravel,1,2023-11-17
106634,60,4,2024-10-14,2024,34,9,folha/136244,documento_ativas,8cdf8562a122290b,1,,normalizar,106634,136244,7250,CAS,favoravel,0,2024-10-14
106635,63,4,2024-10-14,2024,34,9,folha/136244,documento_ativas,8cdf8562a122290b,1,,normalizar,106635,136244,7250,CAS,favoravel,1,2024-10-14
106637,30,4,2024-10-14,2024,34,9,folha/136244,documento_ativas,8cdf8562a122290b,1,,normalizar,106637,136244,7250,CAS,favoravel,1,2024-10-14
106643,60,4,2024-10-23,2024,34,9,folha/138951,documento_ativas,8cdf8562a122290b,1,,normalizar,106643,138951,7250,CAS,favoravel,1,2024-10-23
106644,63,4,2024-10-23,2024,34,9,folha/138951,documento_ativas,8cdf8562a122290b,1,,normalizar,106644,138951,7250,CAS,favoravel,1,2024-10-23
106646,30,4,2024-10-23,2024,34,9,folha/138951,documento_ativas,8cdf8562a122290b,1,,normalizar,106646,138951,7250,CAS,favoravel,1,2024-10-23
106652,19,4,2024-02-20,2024,34,9,folha/110681,documento_ativas,8ce29d1dd9f26c9f,1,,normalizar,106652,110681,17749,CEOF,favoravel,1,2024-02-20
106653,62,4,2024-02-20,2024,34,9,folha/110681,documento_ativas,8ce29d1dd9f26c9f,1,,normalizar,106653,110681,17749,CEOF,favoravel,1,2024-02-20
106654,64,4,2024-02-20,2024,34,9,folha/110681,documento_ativas,8ce29d1dd9f26c9f,1,,normalizar,106654,110681,17749,CEOF,favoravel,1,2024-02-20
106662,63,4,2026-09-04,2026,36,9,folha/342315,documento_ativas,8ceacfc7f0001291,1,,normalizar,106662,342315,157976,CTMU,favoravel,1,2026-09-04
106663,30,4,2026-09-04,2026,36,9,folha/342315,documento_ativas,8ceacfc7f0001291,1,,normalizar,106663,342315,157976,CTMU,favoravel,0,2026-09-04
106664,20,4,2026-09-04,2026,36,9,folha/342315,documento_ativas,8ceacfc7f0001291,1,,normalizar,106664,342315,157976,CTMU,favoravel,0,2026-09-04
106665,65,4,2026-09-04,2026,36,9,folha/342315,documento_ativas,8ceacfc7f0001291,1,,normalizar,106665,342315,157976,CTMU,favoravel,0,2026-09-04
106666,68,4,2026-09-04,2026,36,9,folha/342315,documento_ativas,8ceacfc7f0001291,1,,normalizar,106666,342315,157976,CTMU,favoravel,0,2026-09-04
106672,63,4,2026-09-04,2026,36,9,folha/342359,documento_ativas,8cf99c452cba99d3,1,,normalizar,106672,342359,158874,CTMU,favoravel,1,2026-09-04
106673,30,4,2026-09-04,2026,36,9,folha/342359,documento_ativas,8cf99c452cba99d3,1,,normalizar,106673,342359,158874,CTMU,favoravel,0,2026-09-04
106674,20,4,2026-09-04,2026,36,9,folha/342359,documento_ativas,8cf99c452cba99d3,1,,normalizar,106674,342359,158874,CTMU,favoravel,0,2026-09-04
106675,65,4,2026-09-04,2026,36,9,folha/342359,documento_ativas,8cf99c452cba99d3,1,,normalizar,106675,342359,158874,CTMU,favoravel,0,2026-09-04
106676,68,4,2026-09-04,2026,36,9,folha/342359,documento_ativas,8cf99c452cba99d3,1,,normalizar,106676,342359,158874,CTMU,favoravel,0,2026-09-04
106682,25,4,2026-04-09,2026,36,9,folha/329945,documento_ativas,8d1038f7ce874e77,1,,normalizar,106682,329945,152555,CS,favoravel,1,2026-04-09
106683,61,4,2026-04-09,2026,36,9,folha/329945,documento_ativas,8d1038f7ce874e77,1,,normalizar,106683,329945,152555,CS,favoravel,0,2026-04-09
106686,23,4,2026-04-09,2026,36,9,folha/329945,documento_ativas,8d1038f7ce874e77,1,,normalizar,106686,329945,152555,CS,favoravel,0,2026-04-09
106692,17,4,2026-09-01,2026,36,9,folha/342051,documento_ativas,8d30419a91476100,1,,normalizar,106692,342051,158611,CDESCTMAT,favoravel,0,2026-09-01
106693,64,4,2026-09-01,2026,36,9,folha/342051,documento_ativas,8d30419a91476100,1,,normalizar,106693,342051,158611,CDESCTMAT,favoravel,0,2026-09-01
106694,61,4,2026-09-01,2026,36,9,folha/342051,documento_ativas,8d30419a91476100,1,,normalizar,106694,342051,158611,CDESCTMAT,favoravel,0,2026-09-01
106695,62,4,2026-09-01,2026,36,9,folha/342051,documento_ativas,8d30419a91476100,1,,normalizar,106695,342051,158611,CDESCTMAT,favoravel,0,2026-09-01
106696,67,4,2026-09-01,2026,36,9,folha/342051,documento_ativas,8d30419a91476100,1,,normalizar,106696,342051,158611,CDESCTMAT,favoravel,0,2026-09-01
106702,20,4,2025-02-25,2025,35,9,folha/287586,documento_ativas,8d3779b23ebc8e17,1,,normalizar,106702,287586,22271,CDDHCLP,favoravel,1,2025-02-25
106703,57,4,2025-02-25,2025,35,9,folha/287586,documento_ativas,8d3779b23ebc8e17,1,,normalizar,106703,287586,22271,CDDHCLP,favoravel,0,2025-02-25
106706,24,4,2025-02-25,2025,35,9,folha/287586,documento_ativas,8d3779b23ebc8e17,1,,normalizar,106706,287586,22271,CDDHCLP,favoravel,0,2025-02-25
106712,68,4,2023-10-03,2023,33,9,folha/94124,documento_ativas,8d42625c5d81ab1f,1,,normalizar,106712,94124,9966,CEC,favoravel,1,2023-10-03
106713,60,4,2023-10-03,2023,33,9,folha/94124,documento_ativas,8d42625c5d81ab1f,1,,normalizar,106713,94124,9966,CEC,favoravel,1,2023-10-03
106716,57,4,2023-10-03,2023,33,9,folha/94124,documento_ativas,8d42625c5d81ab1f,1,,normalizar,106716,94124,9966,CEC,favoravel,1,2023-10-03
106721,60,4,2024-05-14,2024,34,9,folha/121097,documento_ativas,8d42625c5d81ab1f,1,,normalizar,106721,121097,9966,CAS,favoravel,1,2024-05-14
106724,30,4,2024-05-14,2024,34,9,folha/121097,documento_ativas,8d42625c5d81ab1f,1,,normalizar,106724,121097,9966,CAS,favoravel,1,2024-05-14
106730,63,4,2024-02-28,2024,34,9,folha/111867,documento_ativas,8d4e6a31bfd25f87,1,,normalizar,106730,111867,16678,CTMU,favoravel,1,2024-02-28
106731,30,4,2024-02-28,2024,34,9,folha/111867,documento_ativas,8d4e6a31bfd25f87,1,,normalizar,106731,111867,16678,CTMU,favoravel,1,2024-02-28
106732,20,4,2024-02-28,2024,34,9,folha/111867,documento_ativas,8d4e6a31bfd25f87,1,,normalizar,106732,111867,16678,CTMU,favoravel,1,2024-02-28
106739,30,4,2022-04-11,2022,32,8,folha/38848,documento_ativas,8d4f8bddd0ebbe2d,1,,normalizar,106739,38848,6017,CAS,favoravel,0,2022-04-11
106740,33,4,2022-04-11,2022,32,8,folha/38848,documento_ativas,8d4f8bddd0ebbe2d,1,,normalizar,106740,38848,6017,CAS,favoravel,1,2022-04-11
106742,25,4,2022-04-11,2022,32,8,folha/38848,documento_ativas,8d4f8bddd0ebbe2d,1,,normalizar,106742,38848,6017,CAS,favoravel,1,2022-04-11
106746,24,4,2022-10-26,2022,32,8,folha/50487,documento_ativas,8d4f8bddd0ebbe2d,1,,normalizar,106746,50487,6017,CCJ,favoravel,0,2022-10-26
106747,30,4,2022-10-26,2022,32,8,folha/50487,documento_ativas,8d4f8bddd0ebbe2d,1,,normalizar,106747,50487,6017,CCJ,favoravel,1,2022-10-26
106749,32,4,2022-10-26,2022,32,8,folha/50487,documento_ativas,8d4f8bddd0ebbe2d,1,,normalizar,106749,50487,6017,CCJ,favoravel,0,2022-10-26
106750,17,4,2022-10-26,2022,32,8,folha/50487,documento_ativas,8d4f8bddd0ebbe2d,1,,normalizar,106750,50487,6017,CCJ,favoravel,1,2022-10-26
106756,68,4,2025-04-02,2025,35,9,folha/292088,documento_ativas,8d6e68762ce85efa,1,,normalizar,106756,292088,151037,CEC,favoravel,1,2025-04-02
106757,57,4,2025-04-02,2025,35,9,folha/292088,documento_ativas,8d6e68762ce85efa,1,,normalizar,106757,292088,151037,CEC,favoravel,0,2025-04-02
106758,66,4,2025-04-02,2025,35,9,folha/292088,documento_ativas,8d6e68762ce85efa,1,,normalizar,106758,292088,151037,CEC,favoravel,0,2025-04-02
106759,26,4,2025-04-02,2025,35,9,folha/292088,documento_ativas,8d6e68762ce85efa,1,,normalizar,106759,292088,151037,CEC,favoravel,0,2025-04-02
106760,59,4,2025-04-02,2025,35,9,folha/292088,documento_ativas,8d6e68762ce85efa,1,,normalizar,106760,292088,151037,CEC,favoravel,0,2025-04-02
106766,61,4,2023-09-26,2023,33,9,folha/92473,documento_ativas,8dbb55145f421649,1,,normalizar,106766,92473,14873,CS,favoravel,1,2023-09-26
106768,34,4,2023-09-26,2023,33,9,folha/92473,documento_ativas,8dbb55145f421649,1,,prefixo,106768,92473,14873,CS,favoravel,1,2023-09-26
106770,23,4,2023-09-26,2023,33,9,folha/92473,documento_ativas,8dbb55145f421649,1,,normalizar,106770,92473,14873,CS,favoravel,1,2023-09-26
106776,64,4,2023-11-13,2023,33,9,folha/103207,documento_ativas,8dc207fe25154611,1,,normalizar,106776,103207,17264,CFGTC,favoravel,1,2023-11-13
106779,60,4,2023-11-13,2023,33,9,folha/103207,documento_ativas,8dc207fe25154611,1,,normalizar,106779,103207,17264,CFGTC,favoravel,1,2023-11-13
106782,68,4,2023-11-13,2023,33,9,folha/103207,documento_ativas,8dc207fe25154611,1,,normalizar,106782,103207,17264,CFGTC,favoravel,1,2023-11-13
106785,30,4,2022-06-20,2022,32,8,folha/45572,documento_ativas,8de8ffb3e422df1c,1,,normalizar,106785,45572,7177,CAS,favoravel,0,2022-06-20
106786,33,4,2022-06-20,2022,32,8,folha/45572,documento_ativas,8de8ffb3e422df1c,1,,normalizar,106786,45572,7177,CAS,favoravel,1,2022-06-20
106787,20,4,2022-06-20,2022,32,8,folha/45572,documento_ativas,8de8ffb3e422df1c,1,,normalizar,106787,45572,7177,CAS,favoravel,1,2022-06-20
106788,25,4,2022-06-20,2022,32,8,folha/45572,documento_ativas,8de8ffb3e422df1c,1,,normalizar,106788,45572,7177,CAS,favoravel,1,2022-06-20
106794,68,4,2026-04-22,2026,36,9,folha/330833,documento_ativas,8df29a167b3e9917,1,,normalizar,106794,330833,19015,CEC,favoravel,1,2026-04-22
106795,57,4,2026-04-22,2026,36,9,folha/330833,documento_ativas,8df29a167b3e9917,1,,normalizar,106795,330833,19015,CEC,favoravel,0,2026-04-22
106796,66,4,2026-04-22,2026,36,9,folha/330833,documento_ativas,8df29a167b3e9917,1,,normalizar,106796,330833,19015,CEC,favoravel,0,2026-04-22
106797,26,4,2026-04-22,2026,36,9,folha/330833,documento_ativas,8df29a167b3e9917,1,,normalizar,106797,330833,19015,CEC,favoravel,0,2026-04-22
106798,59,4,2026-04-22,2026,36,9,folha/330833,documento_ativas,8df29a167b3e9917,1,,normalizar,106798,330833,19015,CEC,favoravel,0,2026-04-22
106804,17,4,2026-09-01,2026,36,9,folha/342010,documento_ativas,8df5f9bf52870f1c,1,,normalizar,106804,342010,158924,CDESCTMAT,favoravel,0,2026-09-01
106805,64,4,2026-09-01,2026,36,9,folha/342010,documento_ativas,8df5f9bf52870f1c,1,,normalizar,106805,342010,158924,CDESCTMAT,favoravel,0,2026-09-01
106806,61,4,2026-09-01,2026,36,9,folha/342010,documento_ativas,8df5f9bf52870f1c,1,,normalizar,106806,342010,158924,CDESCTMAT,favoravel,0,2026-09-01
106807,62,4,2026-09-01,2026,36,9,folha/342010,documento_ativas,8df5f9bf52870f1c,1,,normalizar,106807,342010,158924,CDESCTMAT,favoravel,0,2026-09-01
106808,67,4,2026-09-01,2026,36,9,folha/342010,documento_ativas,8df5f9bf52870f1c,1,,normalizar,106808,342010,158924,CDESCTMAT,favoravel,0,2026-09-01
106814,68,4,2026-03-12,2026,36,9,folha/326744,documento_ativas,8e2214cb90a49d34,1,,normalizar,106814,326744,154170,CEC,favoravel,0,2026-03-12
106815,57,4,2026-03-12,2026,36,9,folha/326744,documento_ativas,8e2214cb90a49d34,1,,normalizar,106815,326744,154170,CEC,favoravel,0,2026-03-12
106816,66,4,2026-03-12,2026,36,9,folha/326744,documento_ativas,8e2214cb90a49d34,1,,normalizar,106816,326744,154170,CEC,favoravel,0,2026-03-12
106818,59,4,2026-03-12,2026,36,9,folha/326744,documento_ativas,8e2214cb90a49d34,1,,normalizar,106818,326744,154170,CEC,favoravel,0,2026-03-12
106824,17,4,2026-09-01,2026,36,9,folha/342084,documento_ativas,8e4881818a0dbdde,1,,normalizar,106824,342084,158658,CDESCTMAT,favoravel,0,2026-09-01
106825,64,4,2026-09-01,2026,36,9,folha/342084,documento_ativas,8e4881818a0dbdde,1,,normalizar,106825,342084,158658,CDESCTMAT,favoravel,0,2026-09-01
106826,61,4,2026-09-01,2026,36,9,folha/342084,documento_ativas,8e4881818a0dbdde,1,,normalizar,106826,342084,158658,CDESCTMAT,favoravel,0,2026-09-01
106827,62,4,2026-09-01,2026,36,9,folha/342084,documento_ativas,8e4881818a0dbdde,1,,normalizar,106827,342084,158658,CDESCTMAT,favoravel,0,2026-09-01
106828,67,4,2026-09-01,2026,36,9,folha/342084,documento_ativas,8e4881818a0dbdde,1,,normalizar,106828,342084,158658,CDESCTMAT,favoravel,0,2026-09-01
106834,60,4,2026-02-24,2026,36,9,folha/325505,documento_ativas,8e5c59cb07aa5bd3,1,,normalizar,106834,325505,21336,CSA,favoravel,0,2026-02-24
106835,26,4,2026-02-24,2026,36,9,folha/325505,documento_ativas,8e5c59cb07aa5bd3,1,,normalizar,106835,325505,21336,CSA,favoravel,0,2026-02-24
106837,68,4,2026-02-24,2026,36,9,folha/325505,documento_ativas,8e5c59cb07aa5bd3,1,,normalizar,106837,325505,21336,CSA,favoravel,0,2026-02-24
106843,60,4,2026-09-10,2026,36,9,folha/343129,documento_ativas,8eb2b64cd4975cb9,1,,normalizar,106843,343129,158645,CSA,favoravel,0,2026-09-10
106844,26,4,2026-09-10,2026,36,9,folha/343129,documento_ativas,8eb2b64cd4975cb9,1,,normalizar,106844,343129,158645,CSA,favoravel,0,2026-09-10
106845,30,4,2026-09-10,2026,36,9,folha/343129,documento_ativas,8eb2b64cd4975cb9,1,,normalizar,106845,343129,158645,CSA,favoravel,0,2026-09-10
106846,59,4,2026-09-10,2026,36,9,folha/343129,documento_ativas,8eb2b64cd4975cb9,1,,normalizar,106846,343129,158645,CSA,favoravel,0,2026-09-10
106847,68,4,2026-09-10,2026,36,9,folha/343129,documento_ativas,8eb2b64cd4975cb9,1,,normalizar,106847,343129,158645,CSA,favoravel,0,2026-09-10
106853,63,4,2024-02-28,2024,34,9,folha/111874,documento_ativas,8ebc3fa99b09ad39,1,,normalizar,106853,111874,11952,CTMU,favoravel,1,2024-02-28
106854,30,4,2024-02-28,2024,34,9,folha/111874,documento_ativas,8ebc3fa99b09ad39,1,,normalizar,106854,111874,11952,CTMU,favoravel,1,2024-02-28
106855,20,4,2024-02-28,2024,34,9,folha/111874,documento_ativas,8ebc3fa99b09ad39,1,,normalizar,106855,111874,11952,CTMU,favoravel,1,2024-02-28
106857,65,4,2024-02-28,2024,34,9,folha/111874,documento_ativas,8ebc3fa99b09ad39,1,,normalizar,106857,111874,11952,CTMU,favoravel,1,2024-02-28
106872,25,4,2026-04-09,2026,36,9,folha/329987,documento_ativas,8f02688c9e632407,1,,normalizar,106872,329987,153945,CS,favoravel,1,2026-04-09
106873,61,4,2026-04-09,2026,36,9,folha/329987,documento_ativas,8f02688c9e632407,1,,normalizar,106873,329987,153945,CS,favoravel,0,2026-04-09
106876,23,4,2026-04-09,2026,36,9,folha/329987,documento_ativas,8f02688c9e632407,1,,normalizar,106876,329987,153945,CS,favoravel,0,2026-04-09
106882,61,4,2023-06-19,2023,33,9,folha/79025,documento_ativas,8f29e0e67292ac22,1,,normalizar,106882,79025,13150,CS,favoravel,1,2023-06-19
106884,34,4,2023-06-19,2023,33,9,folha/79025,documento_ativas,8f29e0e67292ac22,1,,prefixo,106884,79025,13150,CS,favoravel,1,2023-06-19
106886,23,4,2023-06-19,2023,33,9,folha/79025,documento_ativas,8f29e0e67292ac22,1,,normalizar,106886,79025,13150,CS,favoravel,1,2023-06-19
106892,68,4,2023-09-05,2023,33,9,folha/89221,documento_ativas,8f56656ab5224f53,1,,normalizar,106892,89221,10046,CEC,favoravel,1,2023-09-05
106893,60,4,2023-09-05,2023,33,9,folha/89221,documento_ativas,8f56656ab5224f53,1,,normalizar,106893,89221,10046,CEC,favoravel,1,2023-09-05
106894,66,4,2023-09-05,2023,33,9,folha/89221,documento_ativas,8f56656ab5224f53,1,,normalizar,106894,89221,10046,CEC,favoravel,1,2023-09-05
106901,61,4,2023-09-27,2023,33,9,folha/92570,documento_ativas,8f5bba91961e1329,1,,normalizar,106901,92570,15011,CS,favoravel,1,2023-09-27
106903,34,4,2023-09-27,2023,33,9,folha/92570,documento_ativas,8f5bba91961e1329,1,,prefixo,106903,92570,15011,CS,favoravel,1,2023-09-27
106905,23,4,2023-09-27,2023,33,9,folha/92570,documento_ativas,8f5bba91961e1329,1,,normalizar,106905,92570,15011,CS,favoravel,1,2023-09-27
106911,25,4,2026-04-09,2026,36,9,folha/330030,documento_ativas,8f6e1cd2a2b081f2,1,,normalizar,106911,330030,155639,CS,favoravel,1,2026-04-09
106912,61,4,2026-04-09,2026,36,9,folha/330030,documento_ativas,8f6e1cd2a2b081f2,1,,normalizar,106912,330030,155639,CS,favoravel,0,2026-04-09
106915,23,4,2026-04-09,2026,36,9,folha/330030,documento_ativas,8f6e1cd2a2b081f2,1,,normalizar,106915,330030,155639,CS,favoravel,0,2026-04-09
106921,60,4,2025-12-05,2025,35,9,folha/321810,documento_ativas,8f8a2e7608ee8144,1,,normalizar,106921,321810,154994,CSA,favoravel,0,2025-12-05
106922,26,4,2025-12-05,2025,35,9,folha/321810,documento_ativas,8f8a2e7608ee8144,1,,normalizar,106922,321810,154994,CSA,favoravel,0,2025-12-05
106923,30,4,2025-12-05,2025,35,9,folha/321810,documento_ativas,8f8a2e7608ee8144,1,,normalizar,106923,321810,154994,CSA,favoravel,0,2025-12-05
106924,68,4,2025-12-05,2025,35,9,folha/321810,documento_ativas,8f8a2e7608ee8144,1,,normalizar,106924,321810,154994,CSA,favoravel,0,2025-12-05
106930,67,4,2026-03-02,2026,36,9,folha/325889,documento_ativas,8f95eabe6f593109,1,,normalizar,106930,325889,155454,CAS,favoravel,1,2026-03-02
106931,63,4,2026-03-02,2026,36,9,folha/325889,documento_ativas,8f95eabe6f593109,1,,normalizar,106931,325889,155454,CAS,favoravel,0,2026-03-02
106932,25,4,2026-03-02,2026,36,9,folha/325889,documento_ativas,8f95eabe6f593109,1,,normalizar,106932,325889,155454,CAS,abstencao,0,2026-03-02
106933,30,4,2026-03-02,2026,36,9,folha/325889,documento_ativas,8f95eabe6f593109,1,,normalizar,106933,325889,155454,CAS,favoravel,0,2026-03-02
106934,60,4,2026-03-02,2026,36,9,folha/325889,documento_ativas,8f95eabe6f593109,1,,normalizar,106934,325889,155454,CAS,abstencao,0,2026-03-02
106940,67,4,2025-08-22,2025,35,9,folha/306888,documento_ativas,8f9dc2c65ae0a367,1,,normalizar,106940,306888,151999,CAS,favoravel,0,2025-08-22
106941,63,4,2025-08-22,2025,35,9,folha/306888,documento_ativas,8f9dc2c65ae0a367,1,,normalizar,106941,306888,151999,CAS,favoravel,0,2025-08-22
106944,60,4,2025-08-22,2025,35,9,folha/306888,documento_ativas,8f9dc2c65ae0a367,1,,normalizar,106944,306888,151999,CAS,favoravel,0,2025-08-22
106960,60,4,2024-06-11,2024,34,9,folha/124307,documento_ativas,8fa22f8efba2de5b,1,,normalizar,106960,124307,6726,CAS,favoravel,1,2024-06-11
106961,63,4,2024-06-11,2024,34,9,folha/124307,documento_ativas,8fa22f8efba2de5b,1,,normalizar,106961,124307,6726,CAS,favoravel,1,2024-06-11
106962,25,4,2024-06-11,2024,34,9,folha/124307,documento_ativas,8fa22f8efba2de5b,1,,normalizar,106962,124307,6726,CAS,favoravel,1,2024-06-11
106969,60,4,2023-04-04,2023,33,9,folha/66919,documento_ativas,8fb78292e08c1be5,1,,normalizar,106969,66919,11617,CAS,favoravel,1,2023-04-04
106970,63,4,2023-04-04,2023,33,9,folha/66919,documento_ativas,8fb78292e08c1be5,1,,normalizar,106970,66919,11617,CAS,favoravel,1,2023-04-04
106971,25,4,2023-04-04,2023,33,9,folha/66919,documento_ativas,8fb78292e08c1be5,1,,normalizar,106971,66919,11617,CAS,favoravel,1,2023-04-04
106972,30,4,2023-04-04,2023,33,9,folha/66919,documento_ativas,8fb78292e08c1be5,1,,normalizar,106972,66919,11617,CAS,favoravel,1,2023-04-04
106978,17,4,2026-09-01,2026,36,9,folha/342121,documento_ativas,8fc4a0303ff0e3dd,1,,normalizar,106978,342121,158591,CDESCTMAT,favoravel,0,2026-09-01
106979,64,4,2026-09-01,2026,36,9,folha/342121,documento_ativas,8fc4a0303ff0e3dd,1,,normalizar,106979,342121,158591,CDESCTMAT,favoravel,0,2026-09-01
106980,61,4,2026-09-01,2026,36,9,folha/342121,documento_ativas,8fc4a0303ff0e3dd,1,,normalizar,106980,342121,158591,CDESCTMAT,favoravel,0,2026-09-01
106981,62,4,2026-09-01,2026,36,9,folha/342121,documento_ativas,8fc4a0303ff0e3dd,1,,normalizar,106981,342121,158591,CDESCTMAT,favoravel,0,2026-09-01
106982,67,4,2026-09-01,2026,36,9,folha/342121,documento_ativas,8fc4a0303ff0e3dd,1,,normalizar,106982,342121,158591,CDESCTMAT,favoravel,0,2026-09-01
106988,66,4,2023-12-05,2023,33,9,folha/106449,documento_ativas,8fd7cd86df8523cc,1,,normalizar,106988,106449,17238,CCJ,favoravel,1,2023-12-05
106989,15,4,2023-12-05,2023,33,9,folha/106449,documento_ativas,8fd7cd86df8523cc,1,,normalizar,106989,106449,17238,CCJ,favoravel,1,2023-12-05
106990,33,4,2023-12-05,2023,33,9,folha/106449,documento_ativas,8fd7cd86df8523cc,1,,normalizar,106990,106449,17238,CCJ,favoravel,1,2023-12-05
106991,20,4,2023-12-05,2023,33,9,folha/106449,documento_ativas,8fd7cd86df8523cc,1,,normalizar,106991,106449,17238,CCJ,favoravel,1,2023-12-05
106992,23,4,2023-12-05,2023,33,9,folha/106449,documento_ativas,8fd7cd86df8523cc,1,,normalizar,106992,106449,17238,CCJ,favoravel,1,2023-12-05
106998,19,4,2023-12-05,2023,33,9,folha/106322,documento_ativas,8fd7cd86df8523cc,1,,normalizar,106998,106322,17238,CEOF,favoravel,1,2023-12-05
106999,62,4,2023-12-05,2023,33,9,folha/106322,documento_ativas,8fd7cd86df8523cc,1,,normalizar,106999,106322,17238,CEOF,favoravel,1,2023-12-05
107000,64,4,2023-12-05,2023,33,9,folha/106322,documento_ativas,8fd7cd86df8523cc,1,,normalizar,107000,106322,17238,CEOF,favoravel,1,2023-12-05
107001,24,4,2023-12-05,2023,33,9,folha/106322,documento_ativas,8fd7cd86df8523cc,1,,normalizar,107001,106322,17238,CEOF,favoravel,1,2023-12-05
107002,26,4,2023-12-05,2023,33,9,folha/106322,documento_ativas,8fd7cd86df8523cc,1,,normalizar,107002,106322,17238,CEOF,favoravel,1,2023-12-05
107008,17,4,2026-09-01,2026,36,9,folha/342027,documento_ativas,8fd8292d25749efd,1,,normalizar,107008,342027,158775,CDESCTMAT,favoravel,0,2026-09-01
107009,64,4,2026-09-01,2026,36,9,folha/342027,documento_ativas,8fd8292d25749efd,1,,normalizar,107009,342027,158775,CDESCTMAT,favoravel,0,2026-09-01
107010,61,4,2026-09-01,2026,36,9,folha/342027,documento_ativas,8fd8292d25749efd,1,,normalizar,107010,342027,158775,CDESCTMAT,favoravel,0,2026-09-01
107011,62,4,2026-09-01,2026,36,9,folha/342027,documento_ativas,8fd8292d25749efd,1,,normalizar,107011,342027,158775,CDESCTMAT,favoravel,0,2026-09-01
107012,67,4,2026-09-01,2026,36,9,folha/342027,documento_ativas,8fd8292d25749efd,1,,normalizar,107012,342027,158775,CDESCTMAT,favoravel,0,2026-09-01
107018,63,4,2026-09-04,2026,36,9,folha/342319,documento_ativas,8fe8365868b7914e,1,,normalizar,107018,342319,157831,CTMU,favoravel,1,2026-09-04
107019,30,4,2026-09-04,2026,36,9,folha/342319,documento_ativas,8fe8365868b7914e,1,,normalizar,107019,342319,157831,CTMU,favoravel,0,2026-09-04
107020,20,4,2026-09-04,2026,36,9,folha/342319,documento_ativas,8fe8365868b7914e,1,,normalizar,107020,342319,157831,CTMU,favoravel,0,2026-09-04
107021,65,4,2026-09-04,2026,36,9,folha/342319,documento_ativas,8fe8365868b7914e,1,,normalizar,107021,342319,157831,CTMU,favoravel,0,2026-09-04
107022,68,4,2026-09-04,2026,36,9,folha/342319,documento_ativas,8fe8365868b7914e,1,,normalizar,107022,342319,157831,CTMU,favoravel,0,2026-09-04
107028,17,4,2026-09-01,2026,36,9,folha/342117,documento_ativas,8ff419c6b9ff8104,1,,normalizar,107028,342117,158564,CDESCTMAT,favoravel,0,2026-09-01
107029,64,4,2026-09-01,2026,36,9,folha/342117,documento_ativas,8ff419c6b9ff8104,1,,normalizar,107029,342117,158564,CDESCTMAT,favoravel,0,2026-09-01
107030,61,4,2026-09-01,2026,36,9,folha/342117,documento_ativas,8ff419c6b9ff8104,1,,normalizar,107030,342117,158564,CDESCTMAT,favoravel,0,2026-09-01
107031,62,4,2026-09-01,2026,36,9,folha/342117,documento_ativas,8ff419c6b9ff8104,1,,normalizar,107031,342117,158564,CDESCTMAT,favoravel,0,2026-09-01
107032,67,4,2026-09-01,2026,36,9,folha/342117,documento_ativas,8ff419c6b9ff8104,1,,normalizar,107032,342117,158564,CDESCTMAT,favoravel,0,2026-09-01
107038,60,4,2024-04-09,2024,34,9,folha/117034,documento_ativas,8fffd099f142ad1a,1,,normalizar,107038,117034,17596,CAS,favoravel,1,2024-04-09
