sk_ato,chave_deputado,nome_na_api,partido_ultimo,tipo_ato,nome_tipo_ato,data,ano,sessao_legislativa,legislatura,id_objeto,fonte,valor_centavos,regra_chave,proposicao_id,documento_id,comissao_sigla,verdict_estrutural,verdict_prosa,clausula,via
78344,33,Deputado Robério Negreiros,PSD,3,relatou (parecer),2025-09-16,2025,35,9,22119,api_i8,,normalizar,22119,310939,GAB DEP ROBÉRIO NEGREIROS,Aprovado(a),admissivel,"III – CONCLUSÃO Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, votamos pela ADMISSIBILIDADE do Projeto de Lei nº 1.336, de 2024.",parecer_autor
78345,62,Deputado Joaquim Roriz Neto,PL,3,relatou (parecer),2025-03-12,2025,35,9,22119,api_i8,,normalizar,22119,289423,GAB DEP JOAQUIM RORIZ NETO,Aprovado(a),merito_favoravel,"III - CONCLUSÕES Ante o exposto, no âmbito da Comissão de Desenvolvimento Econômico, Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo, voto pela APROVAÇÃO do Projeto de Lei nº 1.336/2024.",parecer_autor
78346,57,Deputado Ricardo Vale,PT,3,relatou (parecer),2025-03-06,2025,35,9,22152,api_i8,,normalizar,22152,288728,GAB DEP RICARDO VALE,Aprovado(a),merito_favoravel,"Por isso, voto pela APROVAÇÃO do Projeto de Lei nº 1.351/2024.",parecer_autor
78347,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2025-02-12,2025,35,9,22154,api_i8,,normalizar,22154,283579,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78348,59,Deputado Pastor Daniel de Castro,PP,3,relatou (parecer),2025-04-01,2025,35,9,22164,api_i8,,normalizar,22164,291978,GAB DEP PR DANIEL DE CASTRO,Não apreciado(a),sem_clausula,,parecer_autor
78349,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2025-09-29,2025,35,9,22170,api_i8,,normalizar,22170,312596,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78350,57,Deputado Ricardo Vale,PT,3,relatou (parecer),2025-03-06,2025,35,9,22174,api_i8,,normalizar,22174,288744,GAB DEP RICARDO VALE,Não apreciado(a),merito_favoravel,"Por isso, voto pela APROVAÇÃO do Projeto de Lei nº 1.341/2024.",parecer_autor
78351,67,Deputado Rogério Morro da Cruz,PSD,3,relatou (parecer),2025-11-10,2025,35,9,22174,api_i8,,normalizar,22174,317202,GAB DEP ROGÉRIO MORRO DA CRUZ,Aprovado(a),sem_clausula,,parecer_autor
78352,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2025-02-17,2025,35,9,22181,api_i8,,normalizar,22181,284591,GAB DEP MARTINS MACHADO,Não apreciado(a),merito_favoravel,"Pelo exposto, manifestamos voto pela APROVAÇÃO do Projeto de Decreto Legislativo nº 217/2024 no âmbito da Comissão de Assuntos Sociais.",parecer_autor
78353,68,Deputado Gabriel Magno,PT,3,relatou (parecer),2025-04-01,2025,35,9,22183,api_i8,,normalizar,22183,291990,GAB DEP GABRIEL MAGNO,Não apreciado(a),merito_favoravel,"III - CONCLUSÕES Ante o exposto, no âmbito da Comissão de Educação e Cultura, manifestamos voto pela aprovação, no mérito, do Projeto de Lei nº 1.348, de 2024, com a Emenda nº 1.",parecer_autor
78354,20,Deputado Fábio Felix,PSOL,3,relatou (parecer),2025-04-16,2025,35,9,22189,api_i8,,normalizar,22189,293852,GAB DEP FÁBIO FÉLIX,Não apreciado(a),admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.344/2024, no âmbito da Comissão de Constituição e Justiça, com a aprovação da subemenda supressiva anexa.",parecer_autor
78355,59,Deputado Pastor Daniel de Castro,PP,3,relatou (parecer),2025-08-04,2025,35,9,22198,api_i8,,normalizar,22198,305431,GAB DEP PR DANIEL DE CASTRO,Aprovado(a),sem_clausula,,parecer_autor
78356,67,Deputado Rogério Morro da Cruz,PSD,3,relatou (parecer),2025-02-13,2025,35,9,22198,api_i8,,normalizar,22198,284089,GAB DEP ROGÉRIO MORRO DA CRUZ,Aprovado(a),merito_favoravel,"III - CONCLUSÕES Diante do exposto, no âmbito desta Comissão, somos favoráveis à APROVAÇÃO do Projeto de Lei n.º 1345/2024.",parecer_autor
78357,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2025-04-24,2025,35,9,22201,api_i8,,normalizar,22201,294318,GAB DEP MARTINS MACHADO,Não apreciado(a),merito_favoravel,"Pelo exposto, manifestamos voto pela APROVAÇÃO do Projeto de Decreto Legislativo nº 218/2024 no âmbito da Comissão de Assuntos Sociais.",parecer_autor
78358,63,Deputado Max Maciel,PSOL,3,relatou (parecer),2025-04-01,2025,35,9,22204,api_i8,,normalizar,22204,292004,GAB DEP MAX MACIEL,Aprovado(a),sem_clausula,,parecer_autor
78359,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2025-03-27,2025,35,9,22210,api_i8,,normalizar,22210,291398,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Assim, o voto é pela APROVAÇÃO do Projeto de Lei n° 1349/2024.",parecer_autor
78360,57,Deputado Ricardo Vale,PT,3,relatou (parecer),2025-01-09,2025,34,9,22210,api_i8,,normalizar,22210,281802,GAB DEP RICARDO VALE,Não apreciado(a),merito_favoravel,"Por esses motivos, voto pela aprovação do Projeto de Lei nº 1.349/2024.",parecer_autor
78361,19,Deputado Eduardo Pedrosa,UNIÃO,3,relatou (parecer),2025-12-08,2025,35,9,22218,api_i8,,normalizar,22218,321950,CEOF,Aprovado(a),admissivel_com_ressalva,"III - CONCLUSÃO Dessa forma, tendo em vista que a proposição observa as exigências formais e materiais do ordenamento jurídico e favorece a execução de políticas públicas relevantes, voto pela ADMISSIBILIDADE e APROVAÇÃO do Projeto de Decreto Legislativo referente ao Processo nº 25/2025, de autoria do Poder Executivo, no âmbito desta Comissão de Economia, Orçamento e Finanças, na forma do projeto de decreto legislativo anxo.",parecer_autor
78362,67,Deputado Rogério Morro da Cruz,PSD,3,relatou (parecer),2025-05-20,2025,35,9,22224,api_i8,,normalizar,22224,298354,GAB DEP ROGÉRIO MORRO DA CRUZ,Aprovado(a),merito_favoravel,"III - CONCLUSÕES Ante o exposto, no âmbito desta Comissão de Assuntos Sociais, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Decreto Legislativo nº 206, de 2024.",parecer_autor
78363,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2025-03-19,2025,35,9,22227,api_i8,,normalizar,22227,290175,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Pelo exposto, no âmbito desta Comissão de Transporte e Mobilidade Urbana, votamos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 1361/2024.",parecer_autor
78364,57,Deputado Ricardo Vale,PT,3,relatou (parecer),2025-03-06,2025,35,9,22244,api_i8,,normalizar,22244,288740,GAB DEP RICARDO VALE,Aprovado(a),merito_favoravel,"Por isso, voto pela APROVAÇÃO do Projeto de Lei nº 1.360/2024.",parecer_autor
78365,68,Deputado Gabriel Magno,PT,3,relatou (parecer),2025-03-06,2025,35,9,22246,api_i8,,normalizar,22246,288731,GAB DEP GABRIEL MAGNO,Aprovado(a),merito_favoravel,"III - CONCLUSÕES Ante o exposto, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 1362/2024, no âmbito da Comissão de Educação e Cultura.",parecer_autor
78366,66,Deputado Thiago Manzoni,PL,3,relatou (parecer),2025-03-27,2025,35,9,22248,api_i8,,normalizar,22248,291330,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel,"Ante o exposto, vota-se, no âmbito da CCJ, pela ADMISSIBILIDADE do PL nº 1363/2024, nos termos do art. 63, I, do RICLDF.",parecer_autor
78367,57,Deputado Ricardo Vale,PT,3,relatou (parecer),2025-01-10,2025,34,9,22271,api_i8,,normalizar,22271,281814,GAB DEP RICARDO VALE,Aprovado(a),merito_favoravel,"Por essas razões, voto pela APROVAÇÃO do Projeto de Lei nº 1.368/2024, com a emenda anexa.",parecer_autor
78368,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2025-03-26,2025,35,9,22272,api_i8,,normalizar,22272,291189,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Assim, o voto é pela APROVAÇÃO do Projeto de Lei n° 1369/2024.",parecer_autor
78369,66,Deputado Thiago Manzoni,PL,3,relatou (parecer),2025-03-28,2025,35,9,22277,api_i8,,normalizar,22277,291767,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel,"Em razão do exposto, manifesta-se voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 209, de 2024, que homologa os convênios ICMS nº 132/21, nº 101/2023 e nº 146/2023, no âmbito desta Comissão de Constituição e Justiça.",parecer_autor
78370,66,Deputado Thiago Manzoni,PL,3,relatou (parecer),2025-04-30,2025,35,9,22279,api_i8,,normalizar,22279,294781,GAB DEP THIAGO MANZONI,Aprovado(a),merito_favoravel,"Diante do exposto, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 1.364/2024, no âmbito da Comissão de Educação e Cultura, com a aprovação da emenda modificativa anexa.",parecer_autor
78371,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2025-02-18,2025,35,9,22281,api_i8,,normalizar,22281,285333,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78372,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2025-11-19,2025,35,9,22297,api_i8,,normalizar,22297,319311,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78373,34,Deputado Roosevelt Vilela,PL,3,relatou (parecer),2025-03-19,2025,35,9,22297,api_i8,,normalizar,22297,290117,GAB DEP ROOSEVELT VILELA,Aprovado(a),merito_favoravel,"III - CONCLUSÕES Diante do exposto, manifestamo-nos pela aprovação do Projeto de Lei nº 1366/2024, no âmbito desta Comissão de Segurança, na forma da Emenda Substitutiva nº 1.",parecer_autor
78374,67,Deputado Rogério Morro da Cruz,PSD,3,relatou (parecer),2025-02-14,2025,35,9,22314,api_i8,,normalizar,22314,284214,GAB DEP ROGÉRIO MORRO DA CRUZ,Aprovado(a),merito_favoravel,"III - CONCLUSÕES Diante de tudo quanto exposto, no âmbito desta Comissão, somos favoráveis à APROVAÇÃO do Projeto de Lei nº 1371/2024, que dispõe sobre a criação do Programa QUERO GESTAR – Preservação de fertilidade em pessoas em tratamento oncológico.",parecer_autor
78375,68,Deputado Gabriel Magno,PT,3,relatou (parecer),2025-03-26,2025,35,9,22332,api_i8,,normalizar,22332,291182,GAB DEP GABRIEL MAGNO,Não apreciado(a),merito_favoravel,"III - CONCLUSÕES Diante do exposto, reconhecida a relevância histórica e humanitária do tema, no âmbito da Comissão de Educação e Cultura, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 1373/2024.",parecer_autor
78376,66,Deputado Thiago Manzoni,PL,3,relatou (parecer),2025-05-08,2025,35,9,22346,api_i8,,normalizar,22346,295554,GAB DEP THIAGO MANZONI,Aprovado(a),merito_favoravel,"Diante do exposto, somos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 1.382/2024, no âmbito da Comissão de Educação e Cultura, com o acolhimento da emenda supressiva anexa.",parecer_autor
78377,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2025-10-06,2025,35,9,22388,api_i8,,normalizar,22388,313169,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78378,68,Deputado Gabriel Magno,PT,3,relatou (parecer),2025-09-19,2025,35,9,22403,api_i8,,normalizar,22403,311987,GAB DEP GABRIEL MAGNO,Não apreciado(a),merito_favoravel,"III - CONCLUSÕES Diante do exposto, no âmbito da Comissão de Educação e Cultura, manifestamos voto pela aprovação, no mérito, do Projeto de Lei nº 1.377/2024, tão somente com o acatamento da Emenda nº 3, tendo em vista o cancelamento das Emendas nº 1 e 2.",parecer_autor
78379,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2025-02-17,2025,35,9,22451,api_i8,,normalizar,22451,284536,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78380,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2025-02-10,2025,35,9,22454,api_i8,,normalizar,22454,283001,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Pelo exposto, manifestamos voto pela APROVAÇÃO do Projeto de Decreto Legislativo nº 215/2024 no âmbito da Comissão de Assuntos Sociais.",parecer_autor
78381,57,Deputado Ricardo Vale,PT,3,relatou (parecer),2025-03-06,2025,35,9,22498,api_i8,,normalizar,22498,288727,GAB DEP RICARDO VALE,Aprovado(a),merito_favoravel,"Por isso, voto pela APROVAÇÃO do Projeto de Lei nº 1.401/2024.",parecer_autor
78382,67,Deputado Rogério Morro da Cruz,PSD,3,relatou (parecer),2025-08-21,2025,35,9,22499,api_i8,,normalizar,22499,306787,GAB DEP ROGÉRIO MORRO DA CRUZ,Não apreciado(a),merito_favoravel,"III - CONCLUSÕES Diante do exposto, no âmbito desta Comissão, somos favoráveis à APROVAÇÃO do Projeto de Lei nº 1391/2024, na forma do Substitutivo (emenda nº 1).",parecer_autor
78383,68,Deputado Gabriel Magno,PT,3,relatou (parecer),2025-03-12,2025,35,9,22500,api_i8,,normalizar,22500,289518,GAB DEP GABRIEL MAGNO,Não apreciado(a),merito_favoravel,"III - CONCLUSÃO Ante o exposto, no âmbito da Comissão de Educação e Cultura, manifestamos voto pela aprovação, no mérito, do Projeto de Lei nº 1.392/2024.",parecer_autor
78384,15,Deputado Chico Vigilante,PT,3,relatou (parecer),2025-04-28,2025,35,9,22501,api_i8,,normalizar,22501,294485,GAB DEP CHICO VIGILANTE,Não apreciado(a),admissivel,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.390/2024, no âmbito da Comissão de Constituição e Justiça.",parecer_autor
78385,57,Deputado Ricardo Vale,PT,3,relatou (parecer),2025-01-09,2025,34,9,22501,api_i8,,normalizar,22501,281804,GAB DEP RICARDO VALE,Aprovado(a),merito_favoravel,"Por essas razões, voto pela aprovação do Projeto de Lei nº 1.390/2024.",parecer_autor
78386,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2025-03-24,2025,35,9,22516,api_i8,,normalizar,22516,290656,GAB DEP MARTINS MACHADO,Não apreciado(a),merito_favoravel,"Assim, o voto é pela APROVAÇÃO do Projeto de Lei n° 1389/2024.",parecer_autor
78387,63,Deputado Max Maciel,PSOL,3,relatou (parecer),2025-09-05,2025,35,9,22548,api_i8,,normalizar,22548,308579,GAB DEP MAX MACIEL,Aprovado(a),merito_favoravel,"Assim, diante da relevância da matéria, bem como da necessidade e conveniência da medida veiculada pelo projeto, o voto manifesta-se pela aprovação, no âmbito da Comissão de Transporte e Mobilidade Urbana, do projeto de lei n.º 1.398/2024, na forma da emenda aditiva anexa.",parecer_autor
78388,20,Deputado Fábio Felix,PSOL,3,relatou (parecer),2025-08-27,2025,35,9,22579,api_i8,,normalizar,22579,307224,GAB DEP FÁBIO FÉLIX,Não apreciado(a),admissivel_com_ressalva,"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.430/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",parecer_autor
78389,57,Deputado Ricardo Vale,PT,3,relatou (parecer),2025-04-15,2025,35,9,22579,api_i8,,normalizar,22579,293739,GAB DEP RICARDO VALE,Aprovado(a),merito_favoravel,"Voto, então, pela APROVAÇÃO do Projeto de Lei nº 1.430, de 2024.",parecer_autor
78390,20,Deputado Fábio Felix,PSOL,3,relatou (parecer),2025-11-17,2025,35,9,22600,api_i8,,normalizar,22600,319000,GAB DEP FÁBIO FÉLIX,Aprovado(a),admissivel,"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.403/2024, no âmbito da Comissão de Constituição e Justiça.",parecer_autor
78391,68,Deputado Gabriel Magno,PT,3,relatou (parecer),2025-03-06,2025,35,9,22600,api_i8,,normalizar,22600,288725,GAB DEP GABRIEL MAGNO,Aprovado(a),merito_favoravel,"III - CONCLUSÕES Ante o exposto, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 1403/2024, no âmbito da Comissão de Educação e Cultura.",parecer_autor
78392,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2025-02-17,2025,35,9,149705,api_i8,,normalizar,149705,284774,GAB DEP JOÃO CARDOSO,Aprovado(a),sem_clausula,,parecer_autor
78393,67,Deputado Rogério Morro da Cruz,PSD,3,relatou (parecer),2025-03-27,2025,35,9,149711,api_i8,,normalizar,149711,291318,GAB DEP ROGÉRIO MORRO DA CRUZ,Não apreciado(a),merito_favoravel,"III - CONCLUSÕES Diante do exposto, nos manifestamos, no mérito, pela APROVAÇÃO do Projeto de Lei nº 1.411, de 2024, no âmbito desta Comissão de Assuntos Sociais.",parecer_autor
78394,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2025-04-16,2025,35,9,149764,api_i8,,normalizar,149764,293843,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Assim, o voto é pela APROVAÇÃO do Projeto de Lei n° 1420/2024.",parecer_autor
78395,68,Deputado Gabriel Magno,PT,3,relatou (parecer),2025-11-05,2025,35,9,149764,api_i8,,normalizar,149764,316851,GAB DEP GABRIEL MAGNO,Não apreciado(a),merito_favoravel,"III - CONCLUSÃO Diante do exposto, no âmbito da Comissão de Educação e Cultura, manifestamos voto pela aprovação, no mérito, do Projeto de Lei nº 1.420/2024.",parecer_autor
78396,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2025-03-26,2025,35,9,149790,api_i8,,normalizar,149790,291197,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Assim, o voto é pela APROVAÇÃO do Projeto de Lei n° 1414/2024.",parecer_autor
78397,33,Deputado Robério Negreiros,PSD,3,relatou (parecer),2025-03-31,2025,35,9,149835,api_i8,,normalizar,149835,291870,GAB DEP ROBÉRIO NEGREIROS,Não apreciado(a),merito_contrario,"Em face do exposto, manifestamos voto pela REJEIÇÃO E INADMISSIBILIDADE do Projeto de Decreto Legislativo n.º 220/2024.",parecer_autor
78398,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2025-12-02,2025,35,9,149836,api_i8,,normalizar,149836,320854,GAB DEP JOÃO CARDOSO,Não apreciado(a),merito_favoravel,"III - CONCLUSÃO Diante das considerações expostas, voto pela APROVAÇÃO, no mérito, do Projeto de Lei n° 1.417, de 2024, com as emendas da Comissão de Saúde - CSA, por entender que a proposição atende aos critérios de relevância social, necessidade, oportunidade e conveniência, aprimorando os mecanismos de controle externo e cont",parecer_autor
78399,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2025-03-31,2025,35,9,149836,api_i8,,normalizar,149836,291841,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Ante o exposto, no âmbito desta Comissão de Saúde, somos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 1.417, de 2024, na forma das 4 Emendas anexas: 3 Emendas Modificativas e 1 Emenda Aditiva.",parecer_autor
78400,20,Deputado Fábio Felix,PSOL,3,relatou (parecer),2025-05-05,2025,35,9,149844,api_i8,,normalizar,149844,294976,GAB DEP FÁBIO FÉLIX,Aprovado(a),merito_favoravel,"Do exposto, vota-se, no âmbito da CTMU, pela APROVAÇÃO do PL nº 1.421, de 2024, com a Emenda Aditiva nº 1-CTMU, a Emenda Aditiva nº 2-CTMU e a Emenda Modificativa nº 3-CTMU, nos termos do art. 74, incisos I, III e IV, do RICLDF.",parecer_autor
78401,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2025-11-06,2025,35,9,149844,api_i8,,normalizar,149844,316909,GAB DEP DAYSE AMARILIO,Aprovado(a),sem_clausula,,parecer_autor
78402,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2025-04-09,2025,35,9,149869,api_i8,,normalizar,149869,292813,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Portanto, votamos, no mérito, pela aprovação do Projeto de Lei n.º 1423, de 2024.",parecer_autor
78403,63,Deputado Max Maciel,PSOL,3,relatou (parecer),2025-03-28,2025,35,9,149935,api_i8,,normalizar,149935,291570,GAB DEP MAX MACIEL,Aprovado(a),sem_clausula,,parecer_autor
78404,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2025-05-12,2025,35,9,149999,api_i8,,normalizar,149999,295827,GAB DEP DAYSE AMARILIO,Não apreciado(a),merito_favoravel,"III - CONCLUSÕES Ante o exposto, no âmbito desta Comissão de Saúde, somos pela aprovação no mérito, do Projeto de Decreto Legislativo nº 227, de 2024.",parecer_autor
78405,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2025-09-04,2025,35,9,150012,api_i8,,normalizar,150012,308449,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78406,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2025-12-18,2025,35,9,150018,api_i8,,normalizar,150018,323494,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78407,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2025-05-28,2025,35,9,150018,api_i8,,normalizar,150018,300794,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Assim, o voto é pela APROVAÇÃO do Projeto de Lei n° 1437/2024.",parecer_autor
78408,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2025-02-10,2025,35,9,150038,api_i8,,normalizar,150038,282995,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Pelo exposto, manifestamos voto pela APROVAÇÃO do Projeto de Decreto Legislativo nº 225/2024 no âmbito da Comissão de Assuntos Sociais.",parecer_autor
78409,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2025-02-10,2025,35,9,150040,api_i8,,normalizar,150040,282997,GAB DEP MARTINS MACHADO,Não apreciado(a),merito_favoravel,"Pelo exposto, manifestamos voto pela APROVAÇÃO do Projeto de Decreto Legislativo nº 226/2024 no âmbito da Comissão de Assuntos Sociais.",parecer_autor
78410,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2025-03-20,2025,35,9,150041,api_i8,,normalizar,150041,290420,GAB DEP MARTINS MACHADO,Não apreciado(a),merito_favoravel,"Assim, o voto é pela APROVAÇÃO do Projeto de Lei n° 1452/2024.",parecer_autor
78411,68,Deputado Gabriel Magno,PT,3,relatou (parecer),2025-09-16,2025,35,9,150062,api_i8,,normalizar,150062,311167,GAB DEP GABRIEL MAGNO,Não apreciado(a),merito_favoravel,"III - CONCLUSÕES Ante o exposto, no âmbito da Comissão de Saúde, manifestamos voto pela aprovação, no mérito, do Projeto de Lei nº 1478/2024.",parecer_autor
78412,57,Deputado Ricardo Vale,PT,3,relatou (parecer),2025-01-10,2025,34,9,150063,api_i8,,normalizar,150063,281816,GAB DEP RICARDO VALE,Aprovado(a),merito_favoravel,"Por essas razões, voto pela APROVAÇÃO do Projeto de Lei nº 1.450/2024, com a emenda anexa.",parecer_autor
78413,20,Deputado Fábio Felix,PSOL,3,relatou (parecer),2025-03-19,2025,35,9,150065,api_i8,,normalizar,150065,290176,GAB DEP FÁBIO FÉLIX,Aprovado(a),sem_clausula,,parecer_autor
78414,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2025-09-19,2025,35,9,150065,api_i8,,normalizar,150065,311983,GAB DEP DAYSE AMARILIO,Não apreciado(a),merito_favoravel,"III - CONCLUSÃO Diante do exposto, no âmbito da Comissão de Assuntos Sociais – CAS, somos pela aprovação, no mérito, do Projeto de Lei nº 1462, de 2024, de autoria do Deputado Max Maciel.",parecer_autor
78415,64,Deputada Paula Belmonte,INVÁLIDO,3,relatou (parecer),2025-02-17,2025,35,9,150082,api_i8,,normalizar,150082,284410,GAB DEP PAULA BELMONTE,Não apreciado(a),merito_favoravel,"Diante da relevância do tema e da abrangência das medidas propostas, recomendamos, portanto, o voto pela APROVAÇÃO do Projeto de Lei nº 1.451/2024, quanto ao mérito, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo.",parecer_autor
78416,59,Deputado Pastor Daniel de Castro,PP,3,relatou (parecer),2025-05-08,2025,35,9,150100,api_i8,,normalizar,150100,295386,GAB DEP PR DANIEL DE CASTRO,Não apreciado(a),merito_favoravel,"III - CONCLUSÕES Pelo exposto, somos pela APROVAÇÃO do Projeto de Lei nº. 1463/2024, no âmbito desta Comissão de Assuntos Sociais.",parecer_autor
78417,67,Deputado Rogério Morro da Cruz,PSD,3,relatou (parecer),2025-04-10,2025,35,9,150175,api_i8,,normalizar,150175,292953,GAB DEP ROGÉRIO MORRO DA CRUZ,Aprovado(a),sem_clausula,,parecer_autor
78418,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2025-02-20,2025,35,9,150176,api_i8,,normalizar,150176,286823,GAB DEP JOÃO CARDOSO,Aprovado(a),sem_clausula,,parecer_autor
78419,33,Deputado Robério Negreiros,PSD,3,relatou (parecer),2025-04-28,2025,35,9,150176,api_i8,,normalizar,150176,294510,GAB DEP ROBÉRIO NEGREIROS,Aprovado(a),admissivel,"III - CONCLUSÃO Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 240/2024 no âmbito da CCJ.",parecer_autor
78420,57,Deputado Ricardo Vale,PT,3,relatou (parecer),2025-03-14,2025,35,9,150181,api_i8,,normalizar,150181,289770,GAB DEP RICARDO VALE,Aprovado(a),merito_favoravel,"Por essas razões, voto pela APROVAÇÃO do Projeto de Lei nº 1.468/2024, com a emenda anexa.",parecer_autor
78421,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2025-02-27,2025,35,9,150189,api_i8,,normalizar,150189,288305,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78422,33,Deputado Robério Negreiros,PSD,3,relatou (parecer),2025-09-15,2025,35,9,150189,api_i8,,normalizar,150189,310341,GAB DEP ROBÉRIO NEGREIROS,Não apreciado(a),admissivel,"III - CONCLUSÕES Ante o exposto, VOTO PELA ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 231/2024, por não apresentar óbices de natureza constitucional, legal ou regimental.",parecer_autor
78423,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2025-02-18,2025,35,9,150202,api_i8,,normalizar,150202,285561,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
78424,33,Deputado Robério Negreiros,PSD,3,relatou (parecer),2025-09-22,2025,35,9,150202,api_i8,,normalizar,150202,312071,GAB DEP ROBÉRIO NEGREIROS,Aprovado(a),admissivel,"III - CONCLUSÕES Assim, VOTO pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 233/2024, recomendando sua tramitação às demais comissões competentes e posterior apreciação pelo Plenário desta Casa Legislativa.",parecer_autor
78425,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2025-02-24,2025,35,9,150207,api_i8,,normalizar,150207,287262,GAB DEP JOÃO CARDOSO,Aprovado(a),sem_clausula,,parecer_autor
78426,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2025-02-17,2025,35,9,150248,api_i8,,normalizar,150248,284564,GAB DEP MARTINS MACHADO,Não apreciado(a),merito_favoravel,"Pelo exposto, manifestamos voto pela APROVAÇÃO do Projeto de Decreto Legislativo nº 236/2024 no âmbito da Comissão de Assuntos Sociais.",parecer_autor
