sk_ato,co_materia,tipo_votacao,materia_texto,id_proposicao,voto,data_evento,sk_sessao
86216,8307,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 26.03.2024,,SIM,2024-03-26,
86217,8307,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 26.03.2024,,SIM,2024-03-26,
86218,8307,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 26.03.2024,,SIM,2024-03-26,
86219,8307,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 26.03.2024,,SIM,2024-03-26,
86220,8307,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 26.03.2024,,SIM,2024-03-26,
86221,8307,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 26.03.2024,,SIM,2024-03-26,
86222,8307,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 26.03.2024,,SIM,2024-03-26,
86223,8307,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 26.03.2024,,SIM,2024-03-26,
86224,8307,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 26.03.2024,,SIM,2024-03-26,
86225,8307,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 26.03.2024,,SIM,2024-03-26,
86226,8307,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 26.03.2024,,SIM,2024-03-26,
86227,8307,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 26.03.2024,,SIM,2024-03-26,
86228,8307,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 26.03.2024,,SIM,2024-03-26,
86229,8308,NOMINAL,BLOCO REQUERIMENTOS 15.08.2024,,SIM,2024-08-14,
86230,8308,NOMINAL,BLOCO REQUERIMENTOS 15.08.2024,,SIM,2024-08-14,
86231,8308,NOMINAL,BLOCO REQUERIMENTOS 15.08.2024,,SIM,2024-08-14,
86232,8308,NOMINAL,BLOCO REQUERIMENTOS 15.08.2024,,SIM,2024-08-14,
86233,8308,NOMINAL,BLOCO REQUERIMENTOS 15.08.2024,,SIM,2024-08-14,
86234,8308,NOMINAL,BLOCO REQUERIMENTOS 15.08.2024,,SIM,2024-08-14,
86235,8308,NOMINAL,BLOCO REQUERIMENTOS 15.08.2024,,SIM,2024-08-14,
86236,8308,NOMINAL,BLOCO REQUERIMENTOS 15.08.2024,,SIM,2024-08-14,
86237,8308,NOMINAL,BLOCO REQUERIMENTOS 15.08.2024,,SIM,2024-08-14,
86238,8308,NOMINAL,BLOCO REQUERIMENTOS 15.08.2024,,SIM,2024-08-14,
86239,8308,NOMINAL,BLOCO REQUERIMENTOS 15.08.2024,,SIM,2024-08-14,
86240,8308,NOMINAL,BLOCO REQUERIMENTOS 15.08.2024,,SIM,2024-08-14,
86241,8308,NOMINAL,BLOCO REQUERIMENTOS 15.08.2024,,SIM,2024-08-14,
86242,8308,NOMINAL,BLOCO REQUERIMENTOS 15.08.2024,,SIM,2024-08-14,
86243,8350,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 09.04.2024,,SIM,2024-04-09,
86244,8350,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 09.04.2024,,SIM,2024-04-09,
86245,8350,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 09.04.2024,,SIM,2024-04-09,
86246,8350,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 09.04.2024,,SIM,2024-04-09,
86247,8350,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 09.04.2024,,SIM,2024-04-09,
86248,8350,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 09.04.2024,,SIM,2024-04-09,
86249,8350,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 09.04.2024,,SIM,2024-04-09,
86250,8350,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 09.04.2024,,SIM,2024-04-09,
86251,8350,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 09.04.2024,,SIM,2024-04-09,
86252,8350,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 09.04.2024,,SIM,2024-04-09,
86253,8350,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 09.04.2024,,SIM,2024-04-09,
86254,8350,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 09.04.2024,,SIM,2024-04-09,
86255,8350,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 09.04.2024,,SIM,2024-04-09,
86256,8350,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 09.04.2024,,SIM,2024-04-09,
86257,8350,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 09.04.2024,,SIM,2024-04-09,
86258,8350,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 09.04.2024,,SIM,2024-04-09,
86259,8350,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 09.04.2024,,SIM,2024-04-09,
86260,8351,NOMINAL,BLOCO VETOS 02.04.2024,,SIM,2024-04-02,
86261,8351,NOMINAL,BLOCO VETOS 02.04.2024,,SIM,2024-04-02,
86262,8351,NOMINAL,BLOCO VETOS 02.04.2024,,SIM,2024-04-02,
86263,8351,NOMINAL,BLOCO VETOS 02.04.2024,,SIM,2024-04-02,
86264,8351,NOMINAL,BLOCO VETOS 02.04.2024,,SIM,2024-04-02,
86265,8351,NOMINAL,BLOCO VETOS 02.04.2024,,SIM,2024-04-02,
86266,8351,NOMINAL,BLOCO VETOS 02.04.2024,,SIM,2024-04-02,
86267,8351,NOMINAL,BLOCO VETOS 02.04.2024,,SIM,2024-04-02,
86268,8351,NOMINAL,BLOCO VETOS 02.04.2024,,SIM,2024-04-02,
86269,8351,NOMINAL,BLOCO VETOS 02.04.2024,,SIM,2024-04-02,
86270,8351,NOMINAL,BLOCO VETOS 02.04.2024,,SIM,2024-04-02,
86271,8351,NOMINAL,BLOCO VETOS 02.04.2024,,SIM,2024-04-02,
86272,8351,NOMINAL,BLOCO VETOS 02.04.2024,,SIM,2024-04-02,
86273,8351,NOMINAL,BLOCO VETOS 02.04.2024,,SIM,2024-04-02,
86274,8351,NOMINAL,BLOCO VETOS 02.04.2024,,SIM,2024-04-02,
86275,8351,NOMINAL,BLOCO VETOS 02.04.2024,,SIM,2024-04-02,
86276,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86277,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86278,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86279,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86280,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86281,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86282,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86283,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86284,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86285,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86286,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86287,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86288,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86289,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86290,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86291,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86292,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86293,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86294,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86295,8360,NOMINAL,2º TURNO DO PELO  Nº 2/2023,10582,SIM,2024-05-21,
86296,8367,NOMINAL,TURNO ÚNICO BLOCO PDLS 09.04.2024,,SIM,2024-04-09,
86297,8367,NOMINAL,TURNO ÚNICO BLOCO PDLS 09.04.2024,,SIM,2024-04-09,
86298,8367,NOMINAL,TURNO ÚNICO BLOCO PDLS 09.04.2024,,SIM,2024-04-09,
86299,8367,NOMINAL,TURNO ÚNICO BLOCO PDLS 09.04.2024,,SIM,2024-04-09,
86300,8367,NOMINAL,TURNO ÚNICO BLOCO PDLS 09.04.2024,,SIM,2024-04-09,
86301,8367,NOMINAL,TURNO ÚNICO BLOCO PDLS 09.04.2024,,SIM,2024-04-09,
86302,8367,NOMINAL,TURNO ÚNICO BLOCO PDLS 09.04.2024,,SIM,2024-04-09,
86303,8367,NOMINAL,TURNO ÚNICO BLOCO PDLS 09.04.2024,,SIM,2024-04-09,
86304,8367,NOMINAL,TURNO ÚNICO BLOCO PDLS 09.04.2024,,SIM,2024-04-09,
86305,8367,NOMINAL,TURNO ÚNICO BLOCO PDLS 09.04.2024,,SIM,2024-04-09,
86306,8367,NOMINAL,TURNO ÚNICO BLOCO PDLS 09.04.2024,,SIM,2024-04-09,
86307,8367,NOMINAL,TURNO ÚNICO BLOCO PDLS 09.04.2024,,SIM,2024-04-09,
86308,8367,NOMINAL,TURNO ÚNICO BLOCO PDLS 09.04.2024,,SIM,2024-04-09,
86309,8367,NOMINAL,TURNO ÚNICO BLOCO PDLS 09.04.2024,,SIM,2024-04-09,
86310,8367,NOMINAL,TURNO ÚNICO BLOCO PDLS 09.04.2024,,SIM,2024-04-09,
86311,8380,NOMINAL,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 2/2023,,SIM,2024-04-23,
86312,8380,NOMINAL,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 2/2023,,SIM,2024-04-23,
86313,8380,NOMINAL,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 2/2023,,SIM,2024-04-23,
86314,8380,NOMINAL,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 2/2023,,SIM,2024-04-23,
86315,8380,NOMINAL,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 2/2023,,SIM,2024-04-23,
86316,8380,NOMINAL,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 2/2023,,SIM,2024-04-23,
86317,8380,NOMINAL,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 2/2023,,SIM,2024-04-23,
86318,8380,NOMINAL,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 2/2023,,SIM,2024-04-23,
86319,8380,NOMINAL,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 2/2023,,SIM,2024-04-23,
86320,8380,NOMINAL,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 2/2023,,SIM,2024-04-23,
86321,8380,NOMINAL,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 2/2023,,SIM,2024-04-23,
86322,8380,NOMINAL,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 2/2023,,SIM,2024-04-23,
86323,8380,NOMINAL,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 2/2023,,SIM,2024-04-23,
86324,8380,NOMINAL,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 2/2023,,SIM,2024-04-23,
86325,8380,NOMINAL,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 2/2023,,SIM,2024-04-23,
86326,8380,NOMINAL,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 2/2023,,SIM,2024-04-23,
86327,8380,NOMINAL,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 2/2023,,SIM,2024-04-23,
86328,8380,NOMINAL,1º TURNO PROPOSTA DE EMENDA A LEI ORGÂNICA Nº 2/2023,,SIM,2024-04-23,
86329,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86330,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86331,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86332,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86333,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86334,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86335,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86336,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86337,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86338,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86339,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86340,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86341,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86342,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86343,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86344,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86345,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86346,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86347,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86348,8386,NOMINAL,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 79/2024,18050,SIM,2024-04-23,
86349,8388,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,,SIM,2024-04-23,
86350,8388,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,,SIM,2024-04-23,
86351,8388,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,,SIM,2024-04-23,
86352,8388,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,,SIM,2024-04-23,
86353,8388,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,,SIM,2024-04-23,
86354,8388,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,,SIM,2024-04-23,
86355,8388,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,,SIM,2024-04-23,
86356,8388,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,,SIM,2024-04-23,
86357,8388,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,,SIM,2024-04-23,
86358,8388,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,,SIM,2024-04-23,
86359,8388,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,,SIM,2024-04-23,
86360,8388,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,,SIM,2024-04-23,
86361,8388,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,,SIM,2024-04-23,
86362,8388,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,,SIM,2024-04-23,
86363,8388,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,,SIM,2024-04-23,
86364,8388,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,,SIM,2024-04-23,
86365,8388,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,,SIM,2024-04-23,
86366,8388,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,,SIM,2024-04-23,
86367,8388,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.04.2024,,SIM,2024-04-23,
86368,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86369,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86370,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86371,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86372,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86373,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86374,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86375,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86376,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86377,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86378,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86379,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86380,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86381,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86382,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86383,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86384,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86385,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86386,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86387,8389,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 21.05.2024,,SIM,2024-05-21,
86388,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86389,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86390,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86391,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86392,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86393,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86394,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86395,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86396,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86397,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86398,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86399,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86400,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86401,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86402,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86403,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86404,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86405,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86406,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86407,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86408,8487,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86409,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86410,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86411,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86412,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86413,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86414,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86415,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86416,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86417,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86418,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86419,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86420,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86421,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86422,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86423,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86424,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86425,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86426,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86427,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86428,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86429,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86430,8488,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 8/2023,10819,SIM,2024-06-25,
86431,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,NAO,2024-04-23,
86432,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,SIM,2024-04-23,
86433,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,SIM,2024-04-23,
86434,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,SIM,2024-04-23,
86435,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,SIM,2024-04-23,
86436,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,SIM,2024-04-23,
86437,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,SIM,2024-04-23,
86438,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,SIM,2024-04-23,
86439,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,SIM,2024-04-23,
86440,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,SIM,2024-04-23,
86441,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,SIM,2024-04-23,
86442,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,SIM,2024-04-23,
86443,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,SIM,2024-04-23,
86444,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,SIM,2024-04-23,
86445,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,SIM,2024-04-23,
86446,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,SIM,2024-04-23,
86447,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,SIM,2024-04-23,
86448,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,SIM,2024-04-23,
86449,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,SIM,2024-04-23,
86450,8489,NOMINAL,TURNO ÚNICO REQUERIMENTO Nº 1322/2024,19157,SIM,2024-04-23,
86451,8499,NOMINAL,TURNO ÚNICO PDL Nº 122/2024,19511,SIM,2024-04-30,606
86452,8499,NOMINAL,TURNO ÚNICO PDL Nº 122/2024,19511,SIM,2024-04-30,606
86453,8499,NOMINAL,TURNO ÚNICO PDL Nº 122/2024,19511,SIM,2024-04-30,606
86454,8499,NOMINAL,TURNO ÚNICO PDL Nº 122/2024,19511,SIM,2024-04-30,606
86455,8499,NOMINAL,TURNO ÚNICO PDL Nº 122/2024,19511,SIM,2024-04-30,606
86456,8499,NOMINAL,TURNO ÚNICO PDL Nº 122/2024,19511,SIM,2024-04-30,606
86457,8499,NOMINAL,TURNO ÚNICO PDL Nº 122/2024,19511,SIM,2024-04-30,606
86458,8499,NOMINAL,TURNO ÚNICO PDL Nº 122/2024,19511,SIM,2024-04-30,606
