fonte,entidade,origem_arquivo,origem_registro,campo_original,tipo_original,rotulo_original,descricao_original,origem_conjunto,descricao_do_conjunto_original,modulo,publicado_em
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].permitirSeguir,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].situacao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].tipoAutor,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].unidadeId,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].unidadeSigla,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].urlImagem,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].usuarioId,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].usuarioLogin,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.avaliacoes,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.completamenteDistribuida,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.dataCadastro,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.disponibilizada,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.ementa,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.etapa,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.excluido,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.hipoteseLegal,object,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.hipoteseLegal.baseLegal,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.hipoteseLegal.descricao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.hipoteseLegal.excluido,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.hipoteseLegal.id,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.hipoteseLegal.nivelAcesso,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.hipoteseLegal.nome,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.hipoteseLegal.situacao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao,object,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.acao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.dataHistorico,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.descricao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.id,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.idProposicao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.idUnidade,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.ipUsuario,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.loginRede,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.mostrarAndamento,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.mostrarHistorico,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.nomeUnidade,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.proposicao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.sigla,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.id,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.idHipoteseLegal,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.idTipoProposicao,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.idUnidadeGeradora,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.idUnidadesEncaminhadas,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.nivelAcesso,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.nomeHipoteseLegal,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.nomeTipoProposicao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.numero,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.numeroDefinitivo,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.numeroProvisorioDefinitivo,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.possuiOrdemDia,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.quantidadeDeslikes,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.quantidadeLikes,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.regiaoAdministrativa,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.regiaoAdministrativa[],number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.regimeUrgencia,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.siglaNumero,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.siglaTipoProposicao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.status,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tema,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tema[],number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoAutor,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao,object,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.descricao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.excluido,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.habilitadoOnline,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.id,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.idHipoteseLegal,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.nivelAcessoSugerido,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.nome,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.ordenacao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.permitirAcessoPublico,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.permitirAcessoRestrito,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.quorumAprovacao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.quorumPresenca,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.relatorParecer,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.sessaoVirtual,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.sigla,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.situacao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.tiposAssunto,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tramitada,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,size,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,sort,object,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,sort.empty,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,sort.sorted,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,sort.unsorted,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/0e01980f35ef6af5.json,status,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/tipo-emenda/options,data/raw/probe-urgencia/7aea894d359b4736.json,timestamp,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/0e01980f35ef6af5.json,title,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,totalElements,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/08404f1d684bdd0b.json,totalPages,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,POST https://ple.cl.df.gov.br/pleservico/api/public/proposicao/filter?page=0&size=1&sort=,data/raw/probe-urgencia/0e01980f35ef6af5.json,type,string,n/d,n/d,n/d,n/d,n/d,não publicado
